uvkey,aqi
"(1985387216, 3401474626, 0)",1.69
"(1985387216, 2496486785, 0)",1.69
"(1985387216, 1783063233, 0)",1.69
"(364813009, 60706275, 0)",1.66
"(364813009, 612918391, 0)",1.66
"(364813009, 364813572, 0)",1.66
"(364813009, 364813775, 0)",1.66
"(456825552, 456825551, 0)",1.58
"(456825552, 456825553, 0)",1.65
"(456825552, 290598363, 0)",1.65
"(456825553, 456825551, 0)",1.58
"(456825553, 456825552, 0)",1.65
"(456825553, 471224927, 0)",1.65
"(456825568, 352749733, 0)",1.63
"(456825568, 128118462, 0)",1.63
"(456825568, 266023637, 0)",1.63
"(456825570, 352749732, 0)",1.63
"(456825574, 266023642, 0)",1.65
"(456825574, 287429028, 0)",1.65
"(456825574, 456825575, 0)",1.65
"(456825575, 352749769, 0)",1.66
"(456825575, 456825574, 0)",1.65
"(456825575, 2997334039, 0)",1.63
"(1786321644, 6416854368, 0)",1.61
"(1786321645, 1789643310, 0)",1.61
"(1786321648, 1789643329, 0)",1.59
"(1786321649, 1789643329, 0)",1.59
"(290593533, 34731876, 0)",1.8
"(290593533, 290597391, 0)",1.8
"(290593533, 364692694, 0)",1.78
"(290593533, 290597409, 0)",1.8
"(288987910, 288987911, 0)",1.69
"(288987910, 414572046, 0)",1.77
"(288987910, 34658622, 0)",1.96
"(288987911, 288987910, 0)",1.69
"(288987911, 288987912, 0)",1.66
"(288987911, 265674420, 0)",1.83
"(288987911, 265674421, 0)",1.69
"(288987912, 288987911, 0)",1.66
"(288987912, 344714617, 0)",1.66
"(288987912, 344088320, 0)",1.59
"(420485898, 1306580252, 0)",1.71
"(420485898, 466975074, 0)",1.71
"(420485898, 34729089, 0)",1.71
"(420485898, 466974989, 0)",1.71
"(288987914, 344714607, 0)",1.66
"(288987914, 370269428, 0)",1.66
"(288987914, 265674421, 0)",1.66
"(420485900, 420485901, 0)",1.7
"(420485900, 613106695, 0)",1.69
"(420485900, 1306580081, 0)",1.7
"(420485900, 613106699, 0)",1.7
"(420485901, 420485900, 0)",1.7
"(420485901, 466974990, 0)",1.72
"(420485901, 466974992, 0)",1.72
"(420485902, 613106556, 0)",1.72
"(420485902, 466974990, 0)",1.72
"(420485902, 466974991, 0)",1.72
"(420485911, 585140625, 0)",1.73
"(420485911, 466975085, 0)",1.73
"(420485911, 353709368, 0)",1.73
"(635083551, 641351959, 0)",1.63
"(635083551, 408734909, 0)",1.63
"(635083551, 413293297, 0)",1.63
"(405609249, 373571593, 0)",1.75
"(405609249, 2892975846, 0)",1.81
"(405609249, 405357280, 0)",1.81
"(290593588, 1004141595, 0)",1.89
"(290593588, 333901702, 0)",1.89
"(290593588, 34817131, 0)",1.85
"(290593589, 25543263, 0)",1.86
"(290593589, 621196156, 0)",1.84
"(290593589, 443689795, 0)",1.78
"(290593589, 471286584, 0)",1.86
"(288594743, 340198531, 0)",1.85
"(288594743, 288594745, 0)",1.85
"(288594743, 288595501, 0)",1.76
"(288594745, 288594743, 0)",1.85
"(288594745, 288594746, 0)",1.85
"(288594745, 288595503, 0)",1.76
"(288594745, 34658886, 0)",1.85
"(288594746, 288594745, 0)",1.85
"(288594746, 288595505, 0)",1.9
"(288594746, 276646836, 0)",1.76
"(288594746, 288594754, 0)",1.76
"(288594754, 288594746, 0)",1.76
"(288594754, 288594763, 0)",1.99
"(288594754, 34658887, 0)",1.76
"(288594754, 288595509, 0)",1.84
"(5166996293, 3401461450, 0)",1.68
"(5166996293, 3401461445, 0)",1.68
"(5166996293, 659377373, 0)",1.69
"(288594763, 285640193, 0)",1.92
"(288594763, 288594754, 0)",1.99
"(288594763, 319540128, 0)",1.76
"(288594763, 288595500, 0)",1.84
"(34773837, 453757322, 0)",1.72
"(34773837, 325148932, 0)",1.72
"(34773837, 452670049, 0)",1.71
"(34773837, 453757317, 0)",1.72
"(34773838, 278321999, 0)",1.71
"(34773838, 267339181, 0)",1.71
"(34773838, 383934395, 0)",1.71
"(34773838, 369613308, 0)",1.71
"(34773839, 417210844, 0)",1.72
"(34773839, 34773841, 0)",1.73
"(34773839, 320175717, 0)",1.72
"(259758928, 259757294, 0)",1.76
"(259758928, 36852575, 0)",1.78
"(259758928, 259758929, 0)",1.78
"(259758928, 259758931, 0)",1.8
"(259758929, 259758928, 0)",1.78
"(259758929, 726424522, 0)",1.73
"(259758929, 36852575, 0)",1.78
"(288594768, 25543257, 0)",1.66
"(288594768, 333400328, 0)",1.91
"(288594768, 288595500, 0)",1.66
"(288594768, 331915596, 0)",1.75
"(288594770, 319540666, 0)",1.74
"(288594770, 288595871, 0)",1.8
"(288594770, 572345009, 0)",1.8
"(34773841, 417301546, 0)",1.72
"(34773841, 34773839, 0)",1.73
"(34773841, 417210838, 0)",1.72
"(34773841, 417210842, 0)",1.72
"(259758931, 259757720, 0)",1.8
"(259758931, 259758928, 0)",1.8
"(259758931, 1325001947, 0)",1.8
"(259758931, 1513115607, 0)",1.76
"(413670231, 34658619, 0)",1.65
"(413670231, 567029401, 0)",1.65
"(413670231, 567029396, 0)",1.65
"(34773847, 288594805, 0)",1.74
"(34773847, 34776228, 0)",1.72
"(34773847, 526735151, 0)",1.74
"(413670240, 367034747, 0)",1.65
"(279190371, 349933892, 0)",1.74
"(279190371, 349933892, 1)",1.74
"(279190371, 279190770, 0)",2.23
"(279190372, 279192367, 0)",1.76
"(279190372, 279192367, 1)",1.76
"(279190372, 1325002055, 0)",2.21
"(413670247, 413670249, 0)",1.64
"(413670247, 410137152, 0)",1.64
"(413670247, 408734900, 0)",1.64
"(413670249, 413670247, 0)",1.64
"(413670249, 413670252, 0)",1.64
"(413670249, 422496491, 0)",1.64
"(313629547, 317891891, 0)",1.67
"(313629547, 333400309, 0)",1.69
"(313629547, 537195690, 0)",1.64
"(313629547, 444686887, 0)",1.68
"(413670252, 413670249, 0)",1.64
"(413670252, 408734898, 0)",1.64
"(413670252, 435832896, 0)",1.63
"(413670252, 413670254, 0)",1.63
"(313629549, 540676373, 0)",1.69
"(313629549, 317891892, 0)",1.69
"(313629549, 355313544, 0)",1.6
"(413670254, 413670252, 0)",1.63
"(288594805, 34773847, 0)",1.74
"(288594805, 417210822, 0)",1.74
"(288594805, 319540666, 0)",1.73
"(288594805, 417210827, 0)",1.73
"(5745744758, 1785300242, 0)",1.61
"(5745744758, 3646557084, 0)",1.63
"(5745744758, 1011769380, 0)",1.63
"(5745744758, 3646416034, 0)",1.62
"(1305779093, 366198458, 0)",1.69
"(3848051613, 283449688, 0)",1.69
"(3848051613, 2884124104, 0)",1.68
"(3848051613, 3848051618, 0)",1.69
"(3848051618, 3848051613, 0)",1.69
"(2173049779, 2173049780, 0)",1.57
"(2173049779, 287428338, 0)",1.62
"(2173049779, 31456257, 0)",1.57
"(2173049780, 2173049779, 0)",1.57
"(2173049780, 435773120, 0)",1.62
"(2173049780, 6416854382, 0)",1.62
"(2173049780, 708493709, 0)",1.62
"(265755622, 266010376, 0)",1.83
"(265755622, 265758978, 0)",1.84
"(265755622, 265758979, 0)",1.9
"(265755622, 264810869, 0)",1.74
"(369335283, 369335332, 0)",1.64
"(369335283, 423026562, 0)",1.64
"(369335283, 560741391, 0)",1.64
"(441523204, 34659168, 0)",1.64
"(441523220, 441523224, 0)",1.64
"(310615061, 34730624, 0)",1.73
"(310615061, 718389048, 0)",1.72
"(310615061, 718389047, 0)",1.72
"(441523224, 332202177, 0)",1.65
"(441523224, 441523220, 0)",1.64
"(441523224, 441267767, 0)",1.64
"(369335329, 369335332, 0)",1.64
"(369335329, 6051940140, 0)",1.64
"(369335329, 560741391, 0)",1.64
"(369335332, 369335283, 0)",1.64
"(369335332, 369335329, 0)",1.64
"(369335332, 369335336, 0)",1.64
"(369335332, 317374651, 0)",1.64
"(369335336, 369335332, 0)",1.64
"(369335336, 317374652, 0)",1.64
"(369335336, 411290584, 0)",1.66
"(441523243, 455906973, 0)",1.64
"(563846189, 34658606, 0)",1.67
"(563846189, 1319364642, 0)",1.69
"(563846189, 2552440787, 0)",1.68
"(563846189, 544463600, 0)",1.69
"(468454391, 468454392, 0)",1.6
"(468454391, 468454395, 0)",1.6
"(468454391, 34123932, 0)",1.6
"(468454391, 3633203884, 0)",1.69
"(265755705, 4874863096, 0)",1.67
"(265755705, 266010375, 0)",1.99
"(265755705, 265755935, 0)",1.86
"(265755705, 271402643, 0)",1.76
"(664173382, 5017695835, 0)",1.66
"(664173382, 664173384, 0)",1.66
"(664173382, 664173383, 0)",1.66
"(664173382, 664173395, 0)",1.66
"(664173383, 664173382, 0)",1.66
"(664173383, 5017695841, 0)",1.71
"(664173383, 664173396, 0)",1.8
"(560405569, 560403606, 0)",1.74
"(560405569, 2659161346, 0)",1.72
"(560405569, 5624692272, 0)",1.72
"(560405569, 1393569749, 0)",1.71
"(729619525, 729619526, 0)",1.7
"(729619525, 420305585, 0)",1.7
"(729619525, 369609204, 0)",1.7
"(729619526, 729619525, 0)",1.7
"(560405574, 560400507, 0)",1.78
"(560405574, 560403614, 0)",1.85
"(560405574, 1393569749, 0)",1.74
"(729619527, 729619538, 0)",1.69
"(441523274, 441523277, 0)",1.64
"(441523277, 441523274, 0)",1.64
"(441523277, 334393487, 0)",1.64
"(441523277, 34659022, 0)",1.64
"(337386577, 641206964, 0)",1.8
"(337386577, 471286589, 0)",1.76
"(337386577, 471286560, 0)",1.76
"(337386577, 276648446, 0)",1.78
"(729619538, 729619527, 0)",1.69
"(729619538, 333400335, 0)",1.7
"(729619538, 278321041, 0)",1.69
"(2036374618, 560242542, 0)",1.68
"(2036374618, 559982842, 0)",1.6
"(2036374618, 1433279970, 0)",1.59
"(2036374618, 2036374622, 0)",1.59
"(705109083, 670394213, 0)",1.62
"(705109083, 705109090, 0)",1.62
"(705109085, 705101342, 0)",1.62
"(2036374622, 2036374618, 0)",1.59
"(705109090, 705109083, 0)",1.62
"(893197417, 283837683, 0)",1.81
"(893197417, 2203717134, 0)",1.84
"(893197417, 2886674189, 0)",1.81
"(5865315468, 6579598010, 0)",1.71
"(1497111702, 324316806, 0)",1.59
"(1497111702, 2434837410, 0)",1.59
"(1497111702, 766615964, 0)",1.68
"(1497111705, 1497111711, 0)",1.67
"(1497111706, 34639045, 0)",1.68
"(1497111706, 324315648, 0)",1.68
"(1497111706, 1497111711, 0)",1.68
"(1497111706, 1497111731, 0)",1.69
"(1497111711, 1497111705, 0)",1.67
"(1497111711, 1497111706, 0)",1.68
"(1497111711, 1497111743, 0)",1.67
"(1497111729, 34639045, 0)",1.69
"(1497111729, 1497111731, 0)",1.67
"(1497111729, 324319825, 0)",1.59
"(1497111731, 1497111706, 0)",1.69
"(1497111731, 1497111729, 0)",1.67
"(1497111731, 1497111743, 0)",1.67
"(1497111731, 324315647, 0)",1.59
"(765303989, 765303995, 0)",1.69
"(765303989, 586375604, 0)",1.69
"(765303989, 667503580, 0)",1.7
"(765303989, 1556413359, 0)",1.67
"(765303994, 559977463, 0)",1.64
"(765303994, 479456608, 0)",1.74
"(765303994, 299519175, 0)",1.68
"(765303995, 765303989, 0)",1.69
"(765303995, 299519166, 0)",1.69
"(765303995, 560258638, 0)",1.7
"(290593980, 392964385, 0)",1.78
"(290593980, 290593979, 0)",1.78
"(290593980, 34817251, 0)",1.78
"(290593979, 1430555222, 0)",1.78
"(290593979, 290593980, 0)",1.78
"(290593979, 34074555, 0)",1.79
"(290593981, 392964385, 0)",1.79
"(290593981, 207207212, 0)",1.79
"(290593981, 893170350, 0)",1.79
"(290593981, 290593986, 0)",1.79
"(1497111743, 1497111711, 0)",1.67
"(1497111743, 1497111731, 0)",1.67
"(1497111743, 1497111749, 0)",1.59
"(290593984, 367883065, 0)",1.8
"(290593984, 367883069, 0)",1.8
"(290593984, 290593985, 0)",1.82
"(290593985, 265585982, 0)",1.87
"(290593985, 290593984, 0)",1.82
"(290593985, 34074548, 0)",1.87
"(290593986, 290593981, 0)",1.79
"(290593986, 392964381, 0)",1.8
"(290593986, 290593987, 0)",1.8
"(290593987, 290593986, 0)",1.8
"(290593987, 34074552, 0)",1.8
"(290593987, 290593988, 0)",1.8
"(290593987, 893170350, 0)",1.8
"(290593988, 290593987, 0)",1.8
"(290593988, 392964384, 0)",1.8
"(290593988, 392964387, 0)",1.8
"(1497111749, 1497111743, 0)",1.59
"(6104358090, 5569585591, 0)",1.72
"(1497111773, 324315645, 0)",1.66
"(1497111773, 324316803, 0)",1.66
"(1497111773, 324319825, 0)",1.66
"(1497111773, 34517839, 0)",1.59
"(265755875, 265758978, 0)",1.84
"(265755875, 265758984, 0)",2.13
"(265755875, 265420072, 0)",1.88
"(265755875, 266010376, 0)",2.06
"(455449833, 259757277, 0)",1.75
"(455449833, 924629030, 0)",1.74
"(455449833, 5955674151, 0)",1.74
"(455449834, 455449839, 0)",1.73
"(455449834, 455449836, 0)",1.72
"(455449834, 455449841, 0)",1.73
"(455449835, 455449839, 0)",1.73
"(455449835, 1513115612, 0)",1.74
"(455449835, 2452062043, 0)",1.74
"(455449836, 455449834, 0)",1.72
"(455449836, 535094217, 0)",1.72
"(455449836, 1325001996, 0)",1.72
"(455449836, 534652826, 0)",1.7
"(455449839, 455449834, 0)",1.73
"(455449839, 455449835, 0)",1.73
"(455449839, 473416752, 0)",1.73
"(455449841, 455449834, 0)",1.73
"(455449841, 535096496, 0)",1.74
"(455449841, 1325001992, 0)",1.74
"(455449841, 1325001994, 0)",1.62
"(455449842, 535102899, 0)",1.74
"(455449842, 535099278, 0)",1.74
"(455449842, 5955674151, 0)",1.74
"(455449842, 1325001958, 0)",1.74
"(279190770, 279190371, 0)",2.23
"(279190770, 207319240, 0)",1.78
"(279190770, 207319276, 0)",1.74
"(420519161, 567029418, 0)",1.68
"(420519161, 2523209133, 0)",1.68
"(420519161, 34728007, 0)",1.68
"(285678846, 1516868450, 0)",1.67
"(285678846, 1516868622, 0)",1.69
"(285678846, 6055153026, 0)",1.67
"(285678846, 534652819, 0)",1.68
"(364813572, 364813004, 0)",1.66
"(364813572, 364813009, 0)",1.66
"(364813572, 364813575, 0)",1.66
"(364813572, 612918391, 0)",1.65
"(364813575, 729651332, 0)",1.66
"(364813575, 729651776, 0)",1.65
"(364813575, 364813572, 0)",1.66
"(536747281, 2825978221, 0)",1.62
"(536747281, 2824276999, 0)",1.62
"(536747281, 95654642, 0)",1.62
"(536747281, 2883170182, 0)",1.62
"(265755935, 265755705, 0)",1.86
"(265755935, 352755061, 0)",1.99
"(265755935, 494447919, 0)",1.93
"(265755935, 266010374, 0)",1.99
"(597728565, 493163801, 0)",1.69
"(597728565, 493163803, 0)",1.71
"(597728565, 597728577, 0)",1.71
"(597728565, 597728568, 0)",1.71
"(196484406, 2198011952, 0)",1.73
"(196484406, 32010804, 0)",1.73
"(196484406, 313939803, 0)",1.8
"(597728568, 597728565, 0)",1.71
"(597728568, 211641482, 0)",1.85
"(597728568, 211642107, 0)",1.71
"(597728575, 597728577, 0)",1.71
"(597728577, 597728565, 0)",1.71
"(597728577, 597728575, 0)",1.71
"(597728577, 597728585, 0)",1.7
"(597728585, 597728577, 0)",1.7
"(597728585, 597728591, 0)",1.7
"(597728585, 34127389, 0)",1.71
"(597728591, 597728585, 0)",1.7
"(597728591, 597728596, 0)",1.71
"(597728591, 481721018, 0)",1.7
"(34774354, 773493312, 0)",1.86
"(34774354, 259760424, 0)",1.83
"(34774354, 325147629, 0)",1.81
"(597728596, 597728591, 0)",1.71
"(597728596, 597745102, 0)",1.71
"(597728596, 34127391, 0)",1.71
"(597728596, 34127507, 0)",1.7
"(365305183, 404265587, 0)",1.67
"(365305183, 317892391, 0)",1.68
"(365305183, 359544697, 0)",1.68
"(365305189, 568798957, 0)",1.67
"(365305189, 767964141, 0)",1.67
"(365305189, 364887636, 0)",1.67
"(365305189, 359544699, 0)",1.67
"(352755061, 265755935, 0)",1.99
"(352755061, 265758948, 0)",1.95
"(352755061, 317892387, 0)",1.81
"(352755061, 639616254, 0)",1.84
"(259759480, 373571927, 0)",1.72
"(259759480, 369023429, 0)",1.72
"(259759480, 36852576, 0)",1.72
"(259759480, 283694107, 0)",1.72
"(259759481, 2413915161, 0)",1.74
"(259759481, 2413915145, 0)",1.62
"(259759481, 1324960312, 0)",1.74
"(259759481, 1324960266, 0)",1.73
"(279190908, 2900694918, 0)",1.78
"(279190908, 2900694919, 0)",1.75
"(279190908, 279192357, 0)",1.77
"(279190908, 279192367, 0)",1.8
"(2437881214, 465123855, 0)",2.04
"(2437881214, 475588164, 0)",2.01
"(2437881214, 2741640675, 0)",1.83
"(321297791, 35651735, 0)",1.8
"(321297791, 725873422, 0)",1.8
"(321297791, 4339069244, 0)",1.79
"(321297791, 392964393, 0)",1.8
"(598056324, 408551211, 0)",1.76
"(598056324, 433472336, 0)",1.76
"(598056324, 1516980050, 0)",1.76
"(598056324, 433472342, 0)",1.77
"(2437881221, 316643789, 0)",1.96
"(2437881221, 475588164, 0)",1.92
"(2437881221, 475588166, 0)",1.92
"(2437881230, 475588166, 0)",1.8
"(2437881230, 475588172, 0)",1.91
"(2437881230, 2437881243, 0)",1.8
"(2437881243, 2437881230, 0)",1.8
"(2437881243, 34729203, 0)",1.75
"(2437881243, 466975107, 0)",1.75
"(2437881247, 34729242, 0)",1.73
"(719068580, 2413915083, 0)",1.73
"(2523209133, 420519161, 0)",1.68
"(2523209133, 359115322, 0)",1.69
"(2523209133, 34728177, 0)",1.69
"(2437881272, 2436694714, 0)",1.76
"(2437881272, 34128076, 0)",1.77
"(2437881272, 466975117, 0)",1.8
"(2523209146, 503155368, 0)",1.71
"(2523209146, 718389045, 0)",1.71
"(2523209146, 2523209147, 0)",1.71
"(2523209147, 2523209146, 0)",1.71
"(2523209147, 2522166297, 0)",1.71
"(2523209147, 34733341, 0)",1.71
"(2523209147, 2026823237, 0)",1.72
"(537763260, 346575422, 0)",1.71
"(259759549, 1516868720, 0)",1.79
"(259759549, 322607472, 0)",1.79
"(259759549, 4575441969, 0)",1.74
"(537763264, 537763276, 0)",1.69
"(537763276, 537763264, 0)",1.69
"(537763276, 420522603, 0)",1.71
"(537763276, 333400313, 0)",1.71
"(364813775, 364813009, 0)",1.66
"(364813775, 266130956, 0)",1.66
"(364813775, 321301443, 0)",1.66
"(364813775, 364813777, 0)",1.66
"(364813777, 364813775, 0)",1.66
"(364813777, 321301449, 0)",1.67
"(364813777, 60706276, 0)",1.67
"(364813777, 364853325, 0)",1.67
"(2881560018, 1513563564, 0)",1.7
"(1433279966, 1432227666, 0)",1.59
"(1433279966, 560242556, 0)",1.67
"(1433279966, 1433279970, 0)",1.59
"(1433279966, 1433279972, 0)",1.67
"(2741640670, 2741640680, 0)",1.73
"(2741640672, 5569585567, 0)",1.73
"(2741640672, 471524084, 0)",1.73
"(2741640672, 2741640686, 0)",1.73
"(1433279970, 559977409, 0)",1.6
"(1433279970, 2036374618, 0)",1.59
"(1433279970, 1433279966, 0)",1.59
"(1433279970, 34398748, 0)",1.68
"(2741640675, 2437881214, 0)",1.83
"(2741640675, 2741640680, 0)",1.81
"(2741640675, 465123855, 0)",1.87
"(2741640675, 465123863, 0)",1.76
"(1433279972, 1432227615, 0)",1.67
"(1433279972, 1433279966, 0)",1.67
"(1433279972, 586478913, 0)",1.67
"(2741640680, 2741640670, 0)",1.73
"(2741640680, 2741640675, 0)",1.81
"(2741640680, 5569585557, 0)",1.73
"(2741640680, 2741640686, 0)",1.73
"(2741640686, 2741640672, 0)",1.73
"(2741640686, 2741640680, 0)",1.73
"(2741640686, 5569585557, 0)",1.74
"(290594288, 290594299, 0)",1.65
"(290594288, 283256823, 0)",1.88
"(290594288, 6051586792, 0)",1.88
"(290594289, 732944314, 0)",1.78
"(290594289, 286289650, 0)",1.78
"(290594289, 732944322, 0)",1.78
"(290594289, 290594299, 0)",1.8
"(2741640690, 465123865, 0)",1.74
"(2741640690, 34729242, 0)",1.74
"(2741640690, 353709368, 0)",1.73
"(290594291, 34166841, 0)",1.78
"(290594291, 34166847, 0)",1.77
"(290594291, 290594295, 0)",1.78
"(290594292, 290594345, 0)",1.72
"(290594292, 265504692, 0)",1.8
"(290594292, 283256823, 0)",1.8
"(290594290, 278924863, 0)",1.78
"(290594290, 732944322, 0)",1.78
"(290594290, 34166841, 0)",1.78
"(290594293, 290594295, 0)",1.79
"(290594293, 286289650, 0)",1.79
"(290594293, 34166841, 0)",1.78
"(290594295, 290594291, 0)",1.78
"(290594295, 290594293, 0)",1.79
"(290594295, 290594345, 0)",1.78
"(290594295, 6051586821, 0)",1.78
"(290594298, 290594299, 0)",1.65
"(290594298, 290594344, 0)",1.66
"(290594298, 283256823, 0)",1.8
"(290594299, 290594288, 0)",1.65
"(290594299, 290594289, 0)",1.8
"(290594299, 290594298, 0)",1.65
"(290594299, 290594300, 0)",1.65
"(290594300, 290594299, 0)",1.65
"(321625599, 34815658, 0)",1.69
"(321625599, 34815404, 0)",1.69
"(321625599, 322665163, 0)",1.7
"(290594304, 721076639, 0)",1.81
"(290594304, 722682420, 0)",1.82
"(290594304, 283256825, 0)",1.81
"(290594304, 721076630, 0)",1.8
"(1875975702, 1875975703, 0)",1.6
"(1875975702, 505006934, 0)",1.6
"(1875975702, 731117406, 0)",1.6
"(1875975703, 1875975702, 0)",1.6
"(1875975703, 1688853580, 0)",1.6
"(1875975703, 505006942, 0)",1.6
"(1875975708, 2742616294, 0)",1.61
"(1875975708, 1376715415, 0)",1.62
"(1875975708, 1688853572, 0)",1.57
"(1875975715, 468422996, 0)",1.62
"(1875975715, 34094246, 0)",1.63
"(1875975715, 2739254405, 0)",1.63
"(1875975715, 2739254396, 0)",1.63
"(290594344, 290594298, 0)",1.66
"(290594344, 290594345, 0)",1.78
"(290594344, 286289650, 0)",1.78
"(290594345, 1547174941, 0)",1.64
"(290594345, 290594292, 0)",1.72
"(290594345, 290594295, 0)",1.78
"(290594345, 290594344, 0)",1.78
"(288595500, 288594763, 0)",1.84
"(288595500, 288594768, 0)",1.66
"(288595500, 319540657, 0)",1.75
"(288595500, 288595509, 0)",1.66
"(288595501, 288594743, 0)",1.76
"(288595501, 346308072, 0)",1.86
"(288595501, 288595503, 0)",1.86
"(288595503, 288594745, 0)",1.76
"(288595503, 288595501, 0)",1.86
"(288595503, 288595514, 0)",1.92
"(288595503, 288595505, 0)",1.92
"(288595505, 288594746, 0)",1.9
"(288595505, 288595503, 0)",1.92
"(288595505, 288595513, 0)",1.92
"(288595505, 288595509, 0)",1.62
"(34774577, 33981975, 0)",1.95
"(34774577, 265586968, 0)",1.95
"(34774577, 276648144, 0)",1.95
"(34774577, 265505283, 0)",1.94
"(288595509, 288594754, 0)",1.84
"(288595509, 288595500, 0)",1.66
"(288595509, 288595505, 0)",1.62
"(288595509, 25543257, 0)",1.66
"(2086903351, 354852545, 0)",1.64
"(288595513, 288595505, 0)",1.92
"(288595513, 288595514, 0)",1.92
"(288595513, 288595598, 0)",1.86
"(288595513, 25543257, 0)",1.9
"(288595514, 288595503, 0)",1.92
"(288595514, 288595513, 0)",1.92
"(288595514, 346308072, 0)",1.92
"(288595514, 348769895, 0)",1.86
"(767729213, 6552854277, 0)",1.81
"(767729213, 283694182, 0)",1.81
"(767729213, 767729273, 0)",1.8
"(767729215, 1324739628, 0)",1.81
"(767729215, 767729273, 0)",1.81
"(767729215, 1324736455, 0)",1.8
"(3597213248, 583267399, 0)",1.67
"(3597213248, 34398758, 0)",1.67
"(3597213248, 583267403, 0)",1.67
"(987471424, 1516867808, 0)",1.71
"(987471424, 600420619, 0)",1.7
"(987471424, 325148921, 0)",1.71
"(987471424, 726016505, 0)",1.71
"(767729217, 334006214, 0)",1.75
"(767729217, 1324739628, 0)",1.81
"(767729217, 767729273, 0)",1.81
"(767729217, 767729229, 0)",1.81
"(369532492, 366249000, 0)",1.64
"(767729229, 702452539, 0)",1.67
"(767729229, 767729217, 0)",1.81
"(767729229, 283699809, 0)",1.81
"(290594383, 265584899, 0)",1.83
"(290594383, 392964192, 0)",1.79
"(290594383, 285627212, 0)",1.86
"(699735637, 321625991, 0)",1.8
"(699735637, 699735643, 0)",1.8
"(699735637, 1323770185, 0)",1.8
"(699735637, 278912272, 0)",1.8
"(2829491801, 2856821662, 0)",1.65
"(2829491801, 2856821660, 0)",1.65
"(2829491801, 2856821673, 0)",1.65
"(2829491802, 2856821670, 0)",1.65
"(2829491802, 2856821661, 0)",1.65
"(2829491802, 2856821657, 0)",1.65
"(2829491802, 2856821677, 0)",1.65
"(413212251, 353019336, 0)",1.66
"(413212251, 34728417, 0)",1.66
"(413212251, 2584901103, 0)",1.66
"(413212251, 2584901097, 0)",1.66
"(413212251, 2584901110, 0)",1.66
"(413212251, 2584901096, 0)",1.66
"(699735643, 699735637, 0)",1.8
"(2829491806, 2829491808, 0)",1.65
