uvkey,aqi
"(324315647, 1540696510, 0)",1.88
"(324315647, 324315645, 0)",1.893
"(324315647, 324319825, 0)",1.944
"(324315648, 1497111706, 0)",1.931
"(324315648, 766752934, 0)",1.944
"(324315648, 324325611, 0)",1.931
"(468298246, 370250697, 0)",1.815
"(468298246, 468298227, 0)",1.815
"(468298246, 468298295, 0)",1.815
"(642034188, 343669576, 0)",1.893
"(642034188, 1969443157, 0)",1.867
"(642034188, 343669579, 0)",1.893
"(642034188, 408410232, 0)",1.905
"(2617780748, 299518018, 0)",1.854
"(290597391, 290593533, 0)",1.97
"(290597391, 290597393, 0)",2.048
"(290597391, 276648446, 0)",1.918
"(290597393, 290597391, 0)",2.048
"(290597393, 34731875, 0)",2.1
"(290597393, 471286563, 0)",2.1
"(290597397, 34731871, 0)",1.996
"(290597397, 463170427, 0)",2.009
"(290597397, 290597400, 0)",1.944
"(290597397, 471286563, 0)",2.087
"(290597400, 316643820, 0)",1.996
"(290597400, 290597397, 0)",1.944
"(290597400, 2620877823, 0)",1.931
"(290597400, 265505736, 0)",2.061
"(290597401, 290597402, 0)",2.022
"(290597401, 265505736, 0)",2.087
"(290597401, 266023907, 0)",2.061
"(290597402, 290597401, 0)",2.022
"(290597402, 34731701, 0)",2.048
"(290597402, 34731969, 0)",1.957
"(290597402, 290597404, 0)",1.944
"(176138777, 3646557084, 0)",1.841
"(176138777, 34122231, 0)",1.854
"(176138777, 313716524, 0)",1.841
"(290597404, 290597402, 0)",1.944
"(290597404, 34731871, 0)",1.996
"(290597404, 471394496, 0)",1.983
"(370649630, 370641184, 0)",1.97
"(266152480, 345802780, 0)",1.905
"(266152480, 560400510, 0)",1.905
"(266152480, 176155343, 0)",1.931
"(290597409, 265585880, 0)",1.841
"(290597409, 290593533, 0)",1.97
"(290597409, 364692701, 0)",1.944
"(290597408, 34731875, 0)",2.1
"(290597408, 364692701, 0)",1.983
"(290597408, 471394496, 0)",1.944
"(417049129, 34772804, 0)",1.944
"(417049129, 417049131, 0)",1.918
"(417049129, 417049149, 0)",1.918
"(417049131, 417049129, 0)",1.918
"(417049131, 417049150, 0)",1.918
"(417049131, 417049145, 0)",1.918
"(417049131, 417049141, 0)",1.931
"(417049141, 34775043, 0)",1.893
"(417049141, 417049131, 0)",1.931
"(417049141, 417049143, 0)",1.944
"(417049143, 417049141, 0)",1.944
"(417049143, 333400289, 0)",1.867
"(417049143, 471806298, 0)",1.88
"(417049143, 470239164, 0)",1.867
"(417049144, 34773520, 0)",1.944
"(417049144, 420498280, 0)",1.944
"(417049144, 420498293, 0)",1.931
"(417049144, 417283314, 0)",1.931
"(417049145, 34772804, 0)",1.944
"(417049145, 34775043, 0)",1.931
"(417049145, 417049131, 0)",1.918
"(417049145, 417298585, 0)",1.944
"(359115322, 2523209133, 0)",1.854
"(359115322, 359118370, 0)",1.867
"(359115322, 34728011, 0)",1.854
"(417049147, 729676481, 0)",1.893
"(1167043132, 829433711, 0)",1.815
"(1167043132, 495961253, 0)",1.815
"(1167043132, 898852545, 0)",1.815
"(417049149, 417300698, 0)",1.918
"(417049149, 417049129, 0)",1.918
"(417049149, 417049150, 0)",1.905
"(417049149, 729676481, 0)",1.893
"(417049150, 417300699, 0)",1.918
"(417049150, 417049131, 0)",1.918
"(417049150, 417049149, 0)",1.905
"(612411966, 612415411, 0)",1.957
"(612411966, 1325001958, 0)",1.983
"(612411966, 1325001950, 0)",1.996
"(468298295, 468298220, 0)",1.802
"(468298295, 468298246, 0)",1.815
"(468298295, 708493704, 0)",1.815
"(34712139, 259760684, 0)",1.983
"(34712139, 259760685, 0)",1.983
"(34712139, 325147629, 0)",2.035
"(34712142, 2892890419, 0)",1.983
"(34712142, 6339299774, 0)",2.009
"(34712142, 773493311, 0)",1.983
"(34712142, 259760329, 0)",1.983
"(34712143, 773493311, 0)",2.048
"(34712143, 34712235, 0)",1.97
"(34712143, 2892975817, 0)",1.97
"(346565205, 285640185, 0)",1.867
"(346565205, 1484737975, 0)",1.867
"(346565205, 354540887, 0)",1.88
"(723954263, 346584363, 0)",1.905
"(723954263, 723954266, 0)",1.867
"(723954263, 345790952, 0)",1.854
"(723954263, 34658623, 0)",1.893
"(723954266, 723954263, 0)",1.867
"(723954266, 346582948, 0)",1.905
"(723954266, 346310577, 0)",1.893
"(420522591, 453143338, 0)",1.858
"(420522600, 420522601, 0)",1.905
"(420522600, 352940255, 0)",1.918
"(420522600, 351415176, 0)",1.905
"(420522601, 420522600, 0)",1.905
"(420522603, 537763276, 0)",1.88
"(420522603, 317892860, 0)",1.88
"(420522603, 457854534, 0)",1.893
"(267332218, 5634500306, 0)",1.944
"(267332218, 452711604, 0)",1.88
"(267332218, 452705659, 0)",1.931
"(309537410, 2562747844, 0)",1.815
"(309537410, 309537417, 0)",1.815
"(309537410, 266023637, 0)",1.815
"(309537417, 309537410, 0)",1.815
"(309537417, 2562747844, 0)",1.815
"(309537417, 287428386, 0)",1.815
"(3815746189, 1876165895, 0)",1.867
"(3815746190, 1876165895, 0)",1.867
"(1167043230, 468453561, 0)",1.815
"(1167043230, 34163201, 0)",1.815
"(1167043230, 34157511, 0)",1.815
"(309537438, 266022885, 0)",1.815
"(309537438, 266023639, 0)",1.815
"(309537438, 2562747844, 0)",1.815
"(287419045, 287418013, 0)",1.88
"(287419045, 3712405815, 0)",1.88
"(287419045, 3668309463, 0)",1.893
"(34712231, 290344133, 0)",1.944
"(34712231, 6054372183, 0)",1.944
"(34712231, 1731623051, 0)",1.88
"(34712234, 313896456, 0)",1.944
"(34712234, 290342887, 0)",2.009
"(34712234, 313896455, 0)",1.893
"(34712235, 999460450, 0)",1.983
"(34712235, 259760328, 0)",1.97
"(34712235, 34712143, 0)",1.97
"(34712235, 2892975817, 0)",1.97
"(34712236, 259760327, 0)",1.957
"(34712236, 2892975822, 0)",1.957
"(34712236, 2892975826, 0)",1.905
"(34712236, 2892975820, 0)",1.957
"(664447666, 366828612, 0)",1.918
"(664447666, 664447689, 0)",1.918
"(664447666, 366828605, 0)",1.918
"(664447689, 1305608448, 0)",1.841
"(664447689, 664447666, 0)",1.918
"(664447689, 482782751, 0)",1.931
"(452537040, 355432013, 0)",1.847
"(412297951, 412297952, 0)",1.893
"(412297951, 715941047, 0)",1.88
"(412297951, 6532064641, 0)",1.893
"(412297951, 412610702, 0)",1.893
"(412297952, 412297951, 0)",1.893
"(412297952, 6532064640, 0)",1.893
"(412297952, 412297962, 0)",1.88
"(925575906, 925575943, 0)",1.931
"(412297955, 267089183, 0)",1.893
"(412297955, 6532064641, 0)",1.893
"(412297955, 412610700, 0)",1.893
"(412297956, 604688221, 0)",1.866
"(412297962, 412297952, 0)",1.88
"(559459072, 278324275, 0)",1.957
"(351415044, 352909684, 0)",1.903
"(925575943, 1324918407, 0)",1.957
"(925575943, 1324918430, 0)",1.944
"(925575943, 925575906, 0)",1.931
"(351415051, 352909683, 0)",1.996
"(351415059, 457870326, 0)",1.918
"(351415059, 351415066, 0)",1.944
"(351415059, 333400309, 0)",1.944
"(351415066, 34770545, 0)",1.944
"(351415066, 351415059, 0)",1.944
"(351415066, 319540128, 0)",1.944
"(351415066, 346575419, 0)",1.905
"(2705304355, 316694292, 0)",1.918
"(2705304355, 316694352, 0)",1.931
"(2705304355, 2705304368, 0)",1.893
"(2689477415, 2689477416, 0)",1.905
"(2689477416, 538248844, 0)",1.905
"(2689477416, 2689477415, 0)",1.905
"(2689477416, 534261272, 0)",1.905
"(2689477416, 534261270, 0)",1.905
"(2705304368, 2705304355, 0)",1.893
"(2705304368, 316694354, 0)",1.893
"(2705304370, 299511927, 0)",2.048
"(2705304370, 316694316, 0)",1.97
"(2705304370, 299511925, 0)",2.048
"(2705304370, 1393569726, 0)",1.944
"(485501753, 1497747202, 0)",1.905
"(2705304384, 2705304396, 0)",1.983
"(2705304384, 299511927, 0)",2.048
"(2705304384, 2705304392, 0)",1.944
"(116730689, 1521257445, 0)",1.88
"(116730689, 485497384, 0)",1.867
"(116730689, 670414277, 0)",1.854
"(443689795, 265586880, 0)",1.88
"(443689795, 290593589, 0)",1.893
"(443689795, 621196146, 0)",1.88
"(351415111, 351415124, 0)",1.867
"(2705304392, 2705304384, 0)",1.944
"(2705304392, 766752933, 0)",1.918
"(2705304392, 2705304396, 0)",1.931
"(351415116, 1556417234, 0)",1.893
"(351415116, 34770545, 0)",1.944
"(351415116, 351415124, 0)",1.944
"(2705304396, 2705304384, 0)",1.983
"(2705304396, 2705304392, 0)",1.931
"(2705304396, 299511936, 0)",1.944
"(351415124, 1556417232, 0)",1.944
"(351415124, 351415111, 0)",1.867
"(351415124, 351415116, 0)",1.944
"(351415124, 354798984, 0)",1.944
"(332082010, 559977390, 0)",1.867
"(332082010, 266071606, 0)",1.88
"(332082010, 299511935, 0)",1.867
"(332082011, 559977390, 0)",1.854
"(332082011, 332082012, 0)",1.841
"(332082011, 265775872, 0)",1.867
"(332082011, 34398757, 0)",1.841
"(332082012, 560242542, 0)",1.867
"(332082012, 332082011, 0)",1.841
"(332082012, 332082013, 0)",1.841
"(332082013, 559977447, 0)",1.841
"(332082013, 332082012, 0)",1.841
"(332082013, 583267399, 0)",1.828
"(365308776, 365308281, 0)",1.918
"(365308776, 365308778, 0)",1.893
"(365308776, 60707545, 0)",1.918
"(365308778, 365308284, 0)",1.905
"(365308778, 365308291, 0)",1.893
"(365308778, 365308776, 0)",1.893
"(315730799, 34639109, 0)",1.867
"(315730799, 315730800, 0)",1.918
"(315730799, 315732077, 0)",1.918
"(315730799, 315731276, 0)",1.918
"(315730800, 315730799, 0)",1.918
"(315730800, 34517839, 0)",1.918
"(315730800, 315732076, 0)",1.867
"(351415176, 457870326, 0)",1.867
"(351415176, 420522600, 0)",1.905
"(351415176, 352938544, 0)",1.854
"(351415176, 351418006, 0)",1.893
"(1621273502, 435803901, 0)",1.855
"(1621273504, 2013587474, 0)",1.867
"(1621273504, 1621273506, 0)",1.893
"(1621273504, 5017695829, 0)",1.893
"(2434837410, 1497111702, 0)",1.893
"(2434837410, 6723227307, 0)",1.841
"(2434837410, 2434837411, 0)",1.854
"(2434837410, 3454326267, 0)",1.853
"(2434837411, 2434837410, 0)",1.854
"(2434837411, 332082871, 0)",1.867
"(2434837411, 324316806, 0)",1.893
"(1621273506, 1621273504, 0)",1.893
"(1621273506, 5017695831, 0)",1.893
"(1621273506, 310627144, 0)",1.873
"(1621273506, 3646405542, 0)",1.802
"(1621273517, 310626450, 0)",1.855
"(2542906304, 299518002, 0)",1.944
"(2542906304, 1371746725, 0)",1.944
"(2542906304, 2084062326, 0)",1.841
"(321301441, 365223369, 0)",1.957
"(321301441, 569966047, 0)",1.957
"(321301441, 365288923, 0)",1.944
"(321301443, 364813775, 0)",1.918
"(321301443, 1737280307, 0)",1.944
"(321301443, 266130955, 0)",1.905
"(321301449, 364813777, 0)",1.918
"(321301449, 278325022, 0)",1.893
"(321301449, 1737280307, 0)",1.905
"(321301461, 370643027, 0)",1.957
"(321301461, 365212360, 0)",1.957
"(321301461, 768599334, 0)",1.918
"(321301461, 768599316, 0)",1.931
"(321301464, 370643027, 0)",1.944
"(321301464, 612918391, 0)",1.957
"(321301464, 266130955, 0)",1.944
"(321301466, 364806677, 0)",1.931
"(321301466, 76843143, 0)",1.931
"(321301466, 364812386, 0)",1.931
"(321301466, 365226201, 0)",1.931
"(321301470, 364887620, 0)",1.918
"(321301470, 60706272, 0)",1.931
"(321301470, 612915129, 0)",1.918
"(473607143, 471573568, 0)",1.918
"(473607143, 325148922, 0)",1.918
"(473607143, 469879256, 0)",1.893
"(468462576, 469534381, 0)",1.905
"(468462582, 469534385, 0)",1.854
"(468462584, 469534385, 0)",1.924
"(468462584, 992808818, 0)",1.944
"(468462584, 2470955541, 0)",1.941
"(585149443, 242850140, 0)",1.828
"(585149443, 585149446, 0)",1.841
"(585149443, 585149445, 0)",1.831
"(585149444, 585149446, 0)",1.867
"(585149445, 585149443, 0)",1.831
"(585149446, 493163804, 0)",1.88
"(585149446, 585149443, 0)",1.841
"(585149446, 585149444, 0)",1.867
"(34122759, 435803876, 0)",1.88
"(34122759, 310626448, 0)",1.88
"(34122759, 1621340415, 0)",1.88
"(34122762, 34159194, 0)",1.815
"(1307782184, 1464832831, 0)",1.905
"(1307782184, 595638573, 0)",1.983
"(1307782198, 595638561, 0)",1.983
"(1307782198, 1986278412, 0)",1.996
"(1307782198, 595639474, 0)",1.996
"(451652686, 1807783287, 0)",1.815
"(451652686, 1807783303, 0)",1.815
"(451652686, 451652687, 0)",1.815
"(451652686, 530866318, 0)",1.815
"(451652687, 468453580, 0)",1.811
"(451652687, 451652686, 0)",1.815
"(451652687, 34123931, 0)",1.802
"(451652687, 451652688, 0)",1.802
"(451652688, 451652687, 0)",1.802
"(451652688, 451652700, 0)",1.802
"(451652688, 462125797, 0)",1.815
"(451652688, 462125799, 0)",1.802
"(451652699, 468453580, 0)",1.815
"(451652700, 741184110, 0)",1.815
"(451652700, 451652688, 0)",1.802
"(451652700, 451652702, 0)",1.811
"(451652702, 468453580, 0)",1.815
"(451652702, 468453585, 0)",1.815
"(451652702, 468453589, 0)",1.815
"(451652702, 451652700, 0)",1.811
"(672967783, 1297060634, 0)",1.867
"(672967783, 3637734313, 0)",1.828
"(672967783, 310627144, 0)",1.867
"(340995187, 354878718, 0)",1.893
"(340995187, 34632390, 0)",1.918
"(340995187, 288019397, 0)",1.867
"(3676777624, 3676774879, 0)",1.815
"(3676777624, 3676774889, 0)",1.815
"(3676777624, 3676778128, 0)",1.815
"(1975659682, 2104003522, 0)",1.828
"(1975659682, 659377365, 0)",1.828
"(1975659682, 1975659685, 0)",1.828
"(1975659685, 764707502, 0)",1.828
"(1975659685, 1975659682, 0)",1.828
"(1975659685, 659377373, 0)",1.828
"(1975659685, 1975659691, 0)",1.828
"(585149606, 585141898, 0)",1.828
"(359541928, 317891869, 0)",1.944
"(359541928, 365282145, 0)",1.905
"(359541928, 359541931, 0)",1.944
"(359541929, 317891867, 0)",1.944
"(359541929, 1786231467, 0)",1.944
"(359541929, 365245765, 0)",1.905
"(1975659689, 5739215891, 0)",1.815
"(1975659689, 1975659692, 0)",1.802
"(359541931, 359541928, 0)",1.944
"(359541931, 87739861, 0)",1.944
"(359541931, 1786231467, 0)",1.944
"(359541931, 365282209, 0)",1.944
"(1975659691, 1975659685, 0)",1.828
"(1975659691, 5739215891, 0)",1.828
"(1975659691, 5469336455, 0)",1.828
"(1975659692, 1975659689, 0)",1.802
"(965913780, 1004141582, 0)",1.957
"(965913780, 34731871, 0)",2.035
"(965913780, 471394496, 0)",2.061
"(672967895, 1297060634, 0)",1.854
"(672967895, 34122234, 0)",1.905
"(672967895, 310626448, 0)",1.905
"(34122986, 1011769202, 0)",1.815
"(34122986, 1300905783, 0)",1.802
"(34122986, 478498158, 0)",1.813
"(1975659759, 2496486755, 0)",1.815
"(678472944, 35652019, 0)",1.854
"(1324788983, 639951241, 0)",1.918
"(1324788983, 317353293, 0)",1.931
"(1324788983, 266073256, 0)",1.931
"(1324788985, 1513594761, 0)",1.931
"(1324788985, 1513594775, 0)",1.931
"(1324788985, 317353287, 0)",1.931
"(1324788987, 767409847, 0)",1.931
"(1324788987, 6050342307, 0)",1.931
"(1324788987, 6050342305, 0)",1.918
"(1324788990, 1324788992, 0)",1.841
"(1324788990, 1324777026, 0)",1.88
"(1324788990, 414012077, 0)",1.828
"(1324788991, 774501549, 0)",1.931
"(1324788991, 265746787, 0)",1.905
"(1324788991, 379469948, 0)",1.931
"(1324788992, 1324788990, 0)",1.841
"(1324788992, 317353277, 0)",1.88
"(1324788992, 283895626, 0)",1.88
"(678472960, 3001213238, 0)",1.841
"(678472960, 5139545618, 0)",1.841
"(678472960, 1366840411, 0)",1.841
"(1324788993, 379492940, 0)",1.944
"(1324788993, 6050342311, 0)",1.944
"(1324788993, 283694171, 0)",1.944
"(1324788993, 283694137, 0)",1.918
"(1324788994, 317352649, 0)",1.957
"(1324788994, 283694138, 0)",1.957
"(1324788994, 36852586, 0)",1.918
"(1975659784, 6130305391, 0)",1.815
"(1975659784, 6130305393, 0)",1.815
"(1975659784, 34157480, 0)",1.815
"(1694706954, 1521257461, 0)",1.931
"(1694706954, 266965256, 0)",1.931
"(1694706954, 1960559934, 0)",1.918
"(34123027, 504725819, 0)",1.815
"(34123027, 34158936, 0)",1.815
"(34123027, 468440603, 0)",1.802
"(34123027, 505078376, 0)",1.802
"(494447919, 265755935, 0)",2.151
"(494447919, 494447922, 0)",2.1
"(494447919, 60707539, 0)",2.074
"(494447922, 494447919, 0)",2.1
"(1975659831, 6513190929, 0)",1.815
"(353709368, 420485911, 0)",1.867
"(353709368, 2741640690, 0)",1.88
"(353709368, 34728759, 0)",1.918
"(353709368, 34729242, 0)",1.867
"(353709368, 353709411, 0)",1.905
"(315731276, 324315645, 0)",1.88
"(315731276, 315730799, 0)",1.918
"(315731276, 315732084, 0)",1.88
"(3706105168, 207319233, 0)",2.009
"(3706105168, 1325002079, 0)",1.97
"(2537696599, 359123685, 0)",1.841
"(2537696599, 2537696601, 0)",1.841
"(2537696599, 412906146, 0)",1.841
"(1789865305, 3597206056, 0)",1.854
"(1789865305, 659753418, 0)",1.828
"(1789865305, 559982851, 0)",1.841
"(2537696601, 2537696599, 0)",1.841
"(2537696601, 359123685, 0)",1.841
"(2537696601, 359116656, 0)",1.841
"(2537696601, 2537696604, 0)",1.841
"(1789865307, 559982851, 0)",1.854
"(2537696604, 2537696601, 0)",1.841
"(2537696604, 2522166230, 0)",1.841
"(2537696604, 359116656, 0)",1.841
"(2537696608, 353019339, 0)",1.866
"(2537696608, 352972356, 0)",1.867
"(2537696608, 2537696609, 0)",1.867
"(2537696609, 2537696608, 0)",1.867
"(2537696609, 566457288, 0)",1.866
"(2537696609, 364921850, 0)",1.867
"(2537696609, 2537696611, 0)",1.867
"(2537696611, 2537696609, 0)",1.867
"(353709411, 2436694714, 0)",1.905
"(353709411, 288596614, 0)",1.944
"(353709411, 353709368, 0)",1.905
"(353709411, 34128076, 0)",1.867
"(441167219, 357045142, 0)",1.854
"(441167219, 442046747, 0)",1.828
"(441167219, 334393488, 0)",1.867
"(266120568, 492613033, 0)",1.841
"(266120568, 492613028, 0)",1.841
"(266120568, 470273192, 0)",1.841
"(266120568, 444694003, 0)",1.841
"(388377985, 442046809, 0)",1.828
"(388377985, 1986274959, 0)",1.841
"(388377985, 34659022, 0)",1.841
"(3454315906, 766615964, 0)",1.923
"(3454315906, 766752926, 0)",1.918
"(3454315906, 3454315907, 0)",1.884
"(3454315907, 3454315906, 0)",1.884
"(3454315907, 3454315909, 0)",1.867
"(3454315907, 3454326267, 0)",1.859
"(3454315908, 660397222, 0)",1.931
"(3454315908, 3454315909, 0)",1.929
"(3454315909, 3454315907, 0)",1.867
"(3454315909, 3454315908, 0)",1.929
"(388377990, 6051940122, 0)",1.841
"(388377990, 334393290, 0)",1.841
"(388377990, 388378008, 0)",1.841
"(388378008, 33981625, 0)",1.88
"(388378008, 442046810, 0)",1.841
"(388378008, 388377990, 0)",1.841
"(388378008, 334393292, 0)",1.88
"(1737272729, 365226001, 0)",1.893
"(388378011, 442046810, 0)",1.844
"(492613028, 266120568, 0)",1.841
"(492613028, 34659657, 0)",1.841
"(492613028, 492613030, 0)",1.841
"(492613030, 747803290, 0)",1.841
"(492613030, 492613028, 0)",1.841
"(492613030, 492613033, 0)",1.841
"(492613030, 492613046, 0)",1.841
"(492613033, 266120568, 0)",1.841
"(492613033, 492613030, 0)",1.841
"(492613033, 34659058, 0)",1.841
"(264809901, 1513563564, 0)",1.905
"(264809901, 6030805461, 0)",1.905
"(264809901, 974575942, 0)",1.918
"(264809901, 1325002049, 0)",1.931
"(750595503, 663950134, 0)",1.88
"(750595503, 663950135, 0)",1.88
"(750595503, 529514924, 0)",1.88
"(750595503, 529514921, 0)",1.88
"(492613046, 492613030, 0)",1.841
"(492613046, 346155362, 0)",1.841
"(492613046, 34659056, 0)",1.841
"(310619574, 309349639, 0)",1.841
"(310619574, 310694959, 0)",1.815
"(310619574, 309349641, 0)",1.88
"(310619578, 158597306, 0)",1.815
"(310619578, 310694957, 0)",1.802
"(310619578, 2498277901, 0)",1.815
"(310619578, 310694959, 0)",1.815
"(492613054, 2856821614, 0)",1.841
"(492613054, 495870960, 0)",1.854
"(492613054, 549942796, 0)",1.828
"(310619585, 158597306, 0)",1.815
"(310619585, 741184125, 0)",1.815
"(310619585, 2498277902, 0)",1.815
"(310619585, 365356763, 0)",1.815
"(290598359, 3209761421, 0)",1.815
"(290598359, 287425052, 0)",1.815
"(290598359, 287425060, 0)",1.815
"(290598363, 456825552, 0)",1.815
"(290598363, 290598366, 0)",1.815
"(290598363, 471224930, 0)",1.815
"(290598366, 33981165, 0)",1.828
"(290598366, 352749792, 0)",1.867
"(290598366, 290598363, 0)",1.815
"(290598373, 33981162, 0)",1.815
"(290598373, 352749772, 0)",1.905
"(290598373, 297283586, 0)",1.815
"(290598373, 34159262, 0)",1.815
"(1413066226, 364972515, 0)",1.841
"(1413066226, 566226606, 0)",1.841
"(1413066226, 6684860316, 0)",1.841
"(741125621, 506201935, 0)",1.815
"(478498178, 478498184, 0)",1.81
"(741125627, 506201933, 0)",1.815
"(752135677, 752135755, 0)",1.88
"(752135677, 752135855, 0)",1.918
"(1362111998, 3092482384, 0)",1.828
"(1362111998, 1362112036, 0)",1.828
"(1362111998, 34176642, 0)",1.828
"(479800833, 2701089858, 0)",1.854
"(479800833, 479423699, 0)",1.854
"(479800833, 479800834, 0)",1.854
"(479800833, 2692435739, 0)",1.854
"(479800834, 479800833, 0)",1.854
"(479800834, 479803062, 0)",1.88
"(479800834, 479803066, 0)",1.841
"(313896452, 1007190025, 0)",1.931
"(313896452, 266719763, 0)",1.905
"(313896452, 6054372180, 0)",1.905
"(618442246, 2470955543, 0)",1.996
"(618442246, 463170376, 0)",2.125
"(618442246, 463170378, 0)",2.013
"(313896455, 1007190025, 0)",1.931
"(313896455, 34712234, 0)",1.893
"(313896455, 313896456, 0)",1.931
"(313896455, 34711801, 0)",1.931
"(313896456, 34712234, 0)",1.944
"(313896456, 313896455, 0)",1.931
"(313896456, 265504697, 0)",1.957
"(313896456, 34711802, 0)",1.957
"(1362112008, 1362112010, 0)",1.841
"(1362112008, 1362112126, 0)",1.841
"(1362112008, 1362112150, 0)",1.841
"(1362112010, 1362112008, 0)",1.841
"(1362112010, 1362112036, 0)",1.841
"(1362112010, 1362112126, 0)",1.841
"(752135688, 752135855, 0)",1.944
"(752135688, 5240968525, 0)",1.957
"(752135688, 1324736445, 0)",1.957
"(593210893, 417210844, 0)",1.867
"(482782735, 297284543, 0)",1.88
"(482782735, 462516691, 0)",1.893
"(482782735, 482782740, 0)",1.867
"(1362112015, 364544914, 0)",1.828
"(1362112015, 3092482964, 0)",1.828
"(1362112015, 34176563, 0)",1.828
"(752135696, 2859822375, 0)",1.944
"(752135696, 752135855, 0)",1.957
"(752135696, 767417166, 0)",1.944
"(752135696, 6050342386, 0)",1.893
"(452668947, 452668948, 0)",1.918
