id_ig,aqi
6177,1.93
6178,1.93
6179,1.87
6180,1.87
6181,2.07
6182,2.08
6183,2.08
6184,1.9
6185,1.9
6186,1.91
6187,1.91
6188,1.89
6189,1.89
6190,2.07
6191,2.13
6192,2.07
6193,1.85
6194,2.07
6195,2.08
6196,1.86
6197,1.84
6198,1.89
6199,1.87
6200,1.86
6201,1.86
6202,1.87
6203,1.86
6204,1.87
6205,1.87
6206,1.86
6207,1.86
6208,1.97
6209,1.86
6210,1.86
6211,1.87
6212,1.94
6213,1.94
6214,1.0
6215,1.89
6216,1.89
6217,1.92
6218,1.86
6219,1.86
6220,1.9
6221,1.99
6222,1.84
6223,1.84
6224,1.84
6225,1.84
6226,1.85
6227,1.85
6228,1.88
6229,1.88
6230,1.84
6231,1.84
6232,1.87
6233,1.87
6234,1.91
6235,1.87
6236,1.87
6237,1.9
6238,1.87
6239,2.11
6240,1.87
6241,2.05
6242,1.89
6243,1.86
6244,1.91
6245,1.99
6246,1.87
6247,1.95
6248,1.0
6249,1.89
6250,1.89
6251,1.91
6252,1.0
6253,1.0
6254,1.87
6255,1.0
6256,2.03
6257,1.87
6258,1.95
6259,1.86
6260,1.86
6261,1.87
6262,1.87
6263,1.87
6264,1.88
6265,1.88
6266,1.87
6267,1.86
6268,1.87
6269,1.87
6270,1.87
6271,1.86
6272,1.98
6273,1.98
6274,1.9
6275,1.9
6276,1.91
6277,1.92
6278,1.87
6279,1.0
6280,1.88
6281,1.88
6282,1.87
6283,1.89
6284,1.89
6285,1.87
6286,1.88
6287,1.95
6288,1.87
6289,1.89
6290,1.89
6291,1.88
6292,1.87
6293,1.87
6294,1.86
6295,1.88
6296,1.86
6297,1.87
6298,1.85
6299,1.86
6300,1.85
6301,1.85
6302,1.86
6303,1.86
6304,1.85
6305,1.85
6306,1.94
6307,1.85
6308,1.86
6309,1.88
6310,1.99
6311,1.87
6312,1.85
6313,1.85
6314,1.96
6315,1.86
6316,1.96
6317,1.86
6318,1.92
6319,1.92
6320,1.92
6321,1.84
6322,1.86
6323,2.03
6324,1.95
6325,1.87
6326,1.87
6327,1.95
6328,1.85
6329,1.85
6330,1.95
6331,1.95
6332,1.9
6333,1.91
6334,1.91
6335,1.85
6336,1.85
6337,1.84
6338,1.85
6339,1.85
6340,1.85
6341,1.84
6342,1.84
6343,1.85
6344,1.85
6345,1.84
6346,1.84
6347,1.84
6348,1.84
6349,1.84
6350,1.84
6351,1.86
6352,1.84
6353,1.0
6354,1.85
6355,1.85
6356,1.85
6357,1.85
6358,1.85
6359,1.84
6360,1.84
6361,1.85
6362,1.84
6363,1.84
6364,1.85
6365,1.85
6366,1.85
6367,1.85
6368,1.85
6369,1.85
6370,1.85
6371,1.85
6372,1.87
6373,1.85
6374,1.85
6375,1.85
6376,1.85
6377,1.85
6378,1.85
6379,1.85
6380,1.85
6381,1.85
6382,1.85
6383,1.85
6384,1.85
6385,1.85
6386,1.85
6387,1.85
6388,1.85
6389,1.85
6390,1.85
6391,1.85
6392,1.85
6393,1.85
6394,1.85
6395,1.85
6396,1.85
6397,1.85
6398,1.85
6399,1.85
6400,1.0
6401,1.85
6402,1.85
6403,1.85
6404,2.0
6405,1.85
6406,1.87
6407,1.87
6408,1.87
6409,1.87
6410,1.88
6411,1.89
6412,1.98
6413,1.91
6414,1.87
6415,1.87
6416,1.0
6417,1.87
6418,1.87
6419,1.87
6420,1.87
6421,1.92
6422,1.93
6423,1.88
6424,1.85
6425,1.87
6426,1.85
6427,1.85
6428,1.85
6429,1.88
6430,1.85
6431,1.86
6432,1.87
6433,1.85
6434,1.84
6435,1.88
6436,1.85
6437,1.85
6438,1.92
6439,1.86
6440,1.86
6441,1.86
6442,1.86
6443,1.88
6444,1.86
6445,1.86
6446,1.86
6447,1.87
6448,1.86
6449,1.86
6450,1.86
6451,1.86
6452,1.0
6453,1.93
6454,1.88
6455,1.93
6456,1.94
6457,1.91
6458,1.86
6459,1.0
6460,1.0
6461,1.87
6462,1.86
6463,1.87
6464,1.87
6465,1.92
6466,2.07
6467,1.0
6468,1.86
6469,1.0
6470,1.93
6471,1.87
6472,1.87
6473,1.88
6474,1.98
6475,1.98
6476,1.88
6477,1.89
6478,1.86
6479,1.86
6480,1.91
6481,1.86
6482,2.03
6483,1.87
6484,2.12
6485,1.89
6486,1.89
6487,1.9
6488,1.93
6489,1.92
6490,1.93
6491,1.94
6492,1.89
6493,1.89
6494,1.99
6495,1.88
6496,1.89
6497,1.86
6498,1.87
6499,1.91
6500,1.9
6501,1.87
6502,1.89
6503,1.91
6504,1.88
6505,1.86
6506,1.86
6507,1.86
6508,1.9
6509,1.87
6510,1.87
6511,1.86
6512,1.86
6513,1.86
6514,1.86
6515,1.86
6516,1.86
6517,1.86
6518,1.86
6519,1.87
6520,1.87
6521,1.87
6522,1.93
6523,1.91
6524,1.85
6525,1.85
6526,1.88
6527,1.89
6528,1.87
6529,1.9
6530,1.86
6531,1.86
6532,1.86
6533,1.86
6534,1.86
6535,1.86
6536,1.86
6537,1.0
6538,1.87
6539,1.88
6540,1.86
6541,1.86
6542,1.86
6543,1.0
6544,1.86
6545,1.86
6546,1.88
6547,1.89
6548,1.89
6549,1.88
6550,1.88
6551,1.86
6552,1.9
6553,1.9
6554,1.96
6555,1.86
6556,1.9
6557,1.86
6558,1.89
6559,1.9
6560,1.89
6561,1.89
6562,1.9
6563,1.93
6564,1.88
6565,1.89
6566,1.89
6567,1.89
6568,1.88
6569,1.88
6570,1.87
6571,1.9
6572,2.04
6573,1.88
6574,1.89
6575,1.88
6576,1.87
6577,2.02
6578,2.02
6579,2.02
6580,2.02
6581,1.91
6582,1.91
6583,1.91
6584,1.94
6585,1.87
6586,1.87
6587,1.94
6588,1.91
6589,1.87
6590,1.89
6591,1.85
6592,1.94
6593,1.88
6594,1.86
6595,1.87
6596,1.87
6597,1.93
6598,1.86
6599,2.01
6600,1.0
6601,1.88
6602,1.93
6603,1.93
6604,1.88
6605,1.91
6606,1.9
6607,1.91
6608,1.94
6609,1.93
6610,1.96
6611,1.87
6612,1.92
6613,1.88
6614,1.88
6615,1.88
6616,1.87
6617,1.87
6618,1.87
6619,1.87
6620,1.87
6621,1.87
6622,1.87
6623,1.86
6624,1.88
6625,1.88
6626,1.88
6627,1.88
6628,1.85
6629,1.85
6630,1.86
6631,1.86
6632,1.87
6633,1.88
6634,1.88
6635,1.88
6636,1.88
6637,1.88
6638,1.88
6639,1.88
6640,1.88
6641,1.88
6642,1.88
6643,1.89
6644,1.87
6645,1.9
6646,1.87
6647,1.87
6648,1.85
6649,1.86
6650,1.91
6651,1.87
6652,1.87
6653,1.87
6654,1.87
6655,1.87
6656,1.87
6657,2.05
6658,1.95
6659,1.84
6660,1.84
6661,1.0
6662,1.88
6663,1.9
6664,1.86
6665,1.86
6666,1.0
6667,1.87
6668,1.87
6669,1.96
6670,1.98
6671,1.87
6672,1.89
6673,1.87
6674,1.88
6675,1.88
6676,1.89
6677,1.85
6678,1.0
6679,1.0
6680,1.87
6681,1.87
6682,1.87
6683,1.87
6684,1.87
6685,1.87
6686,1.91
6687,1.91
6688,1.0
6689,1.86
6690,1.0
6691,1.91
6692,1.0
6693,1.0
6694,1.89
6695,1.89
6696,1.92
6697,1.0
6698,1.93
6699,1.87
6700,1.86
6701,1.86
6702,1.86
6703,1.89
6704,2.02
6705,1.0
6706,1.85
6707,1.89
6708,1.85
6709,1.89
6710,1.89
6711,1.88
6712,1.0
6713,1.88
6714,1.88
6715,1.89
6716,1.93
6717,1.91
6718,1.88
6719,1.88
6720,1.88
6721,1.89
6722,2.02
6723,1.87
6724,1.87
6725,1.87
6726,1.87
6727,1.88
6728,1.88
6729,1.88
6730,1.91
6731,1.87
6732,1.87
6733,1.96
6734,1.96
6735,1.89
6736,1.89
6737,1.89
6738,2.0
6739,2.0
6740,1.86
6741,1.87
6742,1.86
6743,1.86
6744,1.88
6745,1.86
6746,1.86
6747,1.86
6748,1.88
6749,1.87
6750,1.87
6751,1.85
6752,1.85
6753,1.85
6754,1.85
6755,1.88
6756,1.9
6757,1.87
6758,2.02
6759,1.91
6760,1.87
6761,1.87
6762,1.87
6763,2.0
6764,2.0
6765,1.92
6766,1.92
6767,1.92
6768,1.92
6769,1.91
6770,1.93
6771,2.01
6772,1.86
6773,1.86
6774,1.86
6775,1.86
6776,1.92
6777,1.87
6778,1.87
6779,1.87
6780,1.92
6781,1.88
6782,1.88
6783,1.89
6784,1.89
6785,1.87
6786,1.87
6787,1.86
6788,1.88
6789,1.88
6790,1.87
6791,1.87
6792,1.86
6793,1.86
6794,1.86
6795,1.86
6796,1.86
6797,1.87
6798,1.87
6799,1.87
6800,1.87
6801,1.87
6802,1.87
6803,1.86
6804,1.86
6805,1.86
6806,1.86
6807,2.08
6808,1.87
6809,1.87
6810,1.91
6811,1.87
6812,1.87
6813,1.89
6814,1.88
6815,1.87
6816,1.87
6817,1.87
6818,1.88
6819,1.91
6820,1.88
6821,1.86
6822,1.86
6823,1.87
6824,1.89
6825,1.88
6826,1.87
6827,1.0
6828,1.0
6829,1.88
6830,1.92
6831,1.89
6832,1.88
6833,1.9
6834,1.9
6835,1.87
6836,1.89
6837,1.89
6838,1.96
6839,1.91
6840,1.88
6841,1.88
6842,1.88
6843,1.87
6844,1.87
6845,1.86
6846,1.89
6847,1.88
6848,1.88
6849,1.95
6850,1.87
6851,1.87
6852,1.86
6853,1.0
6854,1.86
6855,1.9
6856,1.89
6857,1.88
6858,1.88
6859,1.89
6860,1.87
6861,1.87
6862,2.02
6863,1.84
6864,1.93
6865,1.93
6866,1.86
6867,1.86
6868,1.88
6869,1.87
6870,1.87
6871,1.87
6872,1.88
6873,1.84
6874,1.88
6875,1.0
6876,1.0
6877,1.87
6878,1.87
6879,1.87
6880,1.88
6881,1.98
6882,1.86
6883,1.86
6884,1.95
6885,1.98
6886,1.86
6887,1.9
6888,1.9
6889,1.88
6890,1.88
6891,1.88
6892,1.88
6893,1.88
6894,1.88
6895,1.88
6896,1.88
6897,1.0
6898,1.0
6899,1.86
6900,1.87
6901,1.88
6902,1.87
6903,1.91
6904,1.91
6905,1.93
6906,2.03
6907,1.0
6908,1.0
6909,1.87
6910,1.88
6911,1.88
6912,1.88
6913,1.91
6914,1.88
6915,1.87
6916,1.87
6917,1.87
6918,1.87
6919,1.85
6920,1.87
6921,1.88
6922,1.87
6923,1.86
6924,1.86
6925,2.08
6926,1.87
6927,1.87
6928,1.87
6929,1.85
6930,1.85
6931,1.85
6932,1.85
6933,1.84
6934,1.85
6935,1.85
6936,1.86
6937,1.86
6938,1.85
6939,1.85
6940,1.85
6941,1.85
6942,1.89
6943,1.85
6944,1.85
6945,1.85
6946,1.85
6947,1.89
6948,1.92
6949,1.85
6950,1.85
6951,1.86
6952,1.85
6953,1.85
6954,1.85
6955,1.85
6956,1.88
6957,1.85
6958,1.88
6959,1.85
6960,1.86
6961,1.84
6962,1.84
6963,1.85
6964,1.85
6965,1.94
6966,1.88
6967,1.96
6968,1.86
6969,1.89
6970,1.85
6971,1.86
6972,1.85
6973,1.86
6974,1.9
6975,1.86
6976,1.86
6977,1.85
6978,1.86
6979,1.0
6980,1.87
6981,1.96
6982,1.86
6983,1.86
6984,1.88
6985,1.86
6986,1.88
6987,1.88
6988,2.07
6989,2.07
6990,1.9
6991,1.94
6992,1.95
6993,2.07
6994,2.07
6995,1.84
6996,2.07
6997,2.07
6998,2.07
6999,2.07
7000,1.89
7001,1.87
7002,1.87
7003,1.89
7004,1.87
7005,1.89
7006,1.86
7007,1.87
7008,1.87
7009,1.86
7010,1.86
7011,1.86
7012,1.86
7013,1.86
7014,1.86
7015,1.85
7016,1.85
7017,1.87
7018,1.87
7019,1.85
7020,1.86
7021,1.86
7022,1.87
7023,1.87
7024,1.93
7025,1.87
7026,1.86
7027,1.9
7028,1.86
7029,1.87
7030,1.87
7031,1.87
7032,1.91
7033,1.91
7034,1.9
7035,1.86
7036,1.86
7037,1.85
7038,1.85
7039,1.9
7040,1.9
7041,1.9
7042,1.9
7043,1.89
7044,1.87
7045,1.87
7046,1.87
7047,1.86
7048,1.87
7049,1.87
7050,1.87
7051,1.87
7052,1.87
7053,1.87
7054,1.87
7055,1.85
7056,1.86
7057,1.86
7058,1.87
7059,1.84
7060,1.86
7061,1.86
7062,1.91
7063,1.95
7064,1.93
7065,1.88
7066,1.9
7067,1.89
7068,1.88
7069,1.86
7070,1.85
7071,2.09
7072,1.93
7073,1.86
7074,2.09
7075,1.94
7076,1.88
7077,1.87
7078,1.87
7079,1.87
7080,1.87
7081,1.87
7082,1.87
7083,1.87
7084,1.87
7085,1.87
7086,1.87
7087,1.87
7088,1.88
7089,1.86
7090,1.86
7091,1.87
7092,1.87
7093,1.0
7094,1.0
7095,1.87
7096,1.87
7097,1.88
7098,1.87
7099,1.87
7100,1.97
7101,1.87
7102,1.86
7103,1.87
7104,1.87
7105,1.86
7106,1.87
7107,1.87
7108,1.95
7109,1.96
7110,1.89
7111,1.89
7112,1.87
7113,1.87
7114,2.05
7115,1.87
7116,1.87
7117,1.87
7118,1.87
7119,1.87
7120,1.87
7121,1.87
7122,1.99
7123,1.99
7124,1.87
7125,1.99
7126,1.99
7127,1.88
7128,1.85
7129,1.86
7130,1.87
7131,1.9
7132,1.92
7133,1.89
7134,1.89
7135,1.89
7136,2.03
7137,2.03
7138,2.0
7139,2.0
7140,1.97
7141,1.99
7142,1.99
7143,2.07
7144,1.89
7145,1.99
7146,1.99
7147,1.95
7148,1.95
7149,1.87
7150,1.86
7151,1.86
7152,1.88
7153,1.99
7154,1.99
7155,2.07
7156,2.0
7157,2.0
7158,1.88
7159,1.9
7160,1.87
7161,1.86
7162,1.86
7163,1.88
7164,1.88
7165,1.97
7166,1.88
7167,1.88
7168,1.87
7169,1.85
7170,1.84
7171,1.91
7172,1.9
7173,1.9
7174,1.86
7175,1.92
7176,1.86
7177,1.86
7178,1.86
7179,1.86
7180,1.86
7181,1.98
7182,1.98
7183,1.93
7184,1.93
7185,1.86
7186,1.87
7187,1.87
7188,1.87
7189,1.88
7190,1.88
7191,1.85
7192,1.87
7193,1.87
7194,1.87
7195,1.87
7196,1.86
7197,1.86
7198,1.86
7199,1.86
7200,1.86
7201,1.86
7202,1.86
7203,1.86
7204,1.86
7205,1.86
7206,1.86
7207,1.86
7208,1.86
7209,1.0
7210,1.86
7211,1.86
7212,1.86
7213,1.86
7214,1.86
7215,1.86
7216,1.87
7217,1.87
7218,1.0
7219,1.92
7220,1.87
7221,1.87
7222,1.89
7223,1.89
7224,1.89
7225,1.89
7226,1.89
7227,1.97
7228,1.88
7229,1.88
7230,1.88
7231,1.88
7232,1.84
7233,1.89
7234,1.84
7235,1.89
7236,1.84
7237,1.84
7238,1.85
7239,1.87
7240,1.85
7241,1.85
7242,1.85
7243,1.85
7244,1.86
7245,1.85
7246,1.85
7247,1.87
7248,1.85
7249,1.85
7250,1.93
7251,2.05
7252,2.05
7253,1.88
7254,1.86
7255,1.86
7256,1.89
7257,2.03
7258,1.86
7259,1.89
7260,1.87
7261,1.86
7262,1.86
7263,1.0
7264,1.94
7265,1.91
7266,1.94
7267,1.9
7268,1.9
7269,1.9
7270,1.89
7271,1.9
7272,1.9
7273,1.89
7274,1.89
7275,1.93
7276,1.88
7277,1.89
7278,1.89
7279,1.89
7280,1.88
7281,1.85
7282,1.86
7283,1.86
7284,1.91
7285,1.86
7286,1.86
7287,1.87
7288,1.86
7289,1.87
7290,1.86
7291,1.87
7292,1.87
7293,1.87
7294,1.92
7295,1.89
7296,1.87
7297,1.86
7298,1.89
7299,1.88
7300,1.89
7301,1.89
7302,1.89
7303,1.89
7304,1.9
7305,1.9
7306,1.9
7307,1.9
7308,1.9
7309,1.9
7310,1.87
7311,1.86
7312,1.86
7313,1.85
7314,1.85
7315,1.89
7316,1.89
7317,1.87
7318,1.9
7319,1.9
7320,1.9
7321,1.86
7322,1.9
7323,1.9
7324,1.9
7325,1.87
7326,1.87
7327,1.87
7328,1.87
7329,1.86
7330,1.89
7331,1.88
7332,1.9
7333,1.89
7334,1.86
7335,1.86
7336,1.88
7337,1.87
7338,1.95
7339,1.87
7340,1.9
7341,1.89
7342,1.92
7343,1.87
7344,1.87
7345,1.92
7346,1.86
7347,1.86
7348,1.0
7349,1.89
7350,1.88
7351,1.85
7352,1.95
7353,1.89
7354,1.84
7355,1.0
7356,1.86
7357,1.86
7358,1.87
7359,1.86
7360,1.86
7361,1.86
7362,1.86
7363,1.89
7364,1.89
7365,1.89
7366,1.88
7367,1.88
7368,1.88
7369,1.88
7370,1.88
7371,1.88
7372,1.92
7373,1.92
7374,1.88
7375,1.86
7376,1.85
7377,1.85
7378,1.9
7379,1.9
7380,1.86
7381,1.91
7382,1.91
7383,1.91
7384,1.86
7385,1.91
7386,1.86
7387,1.85
7388,1.85
7389,1.86
7390,1.86
7391,1.86
7392,1.86
7393,1.92
7394,1.86
7395,1.89
7396,1.87
7397,1.89
7398,1.0
7399,1.87
7400,1.89
7401,1.88
7402,1.88
7403,1.91
7404,1.88
7405,1.88
7406,1.9
7407,1.88
7408,1.88
7409,1.88
7410,1.88
7411,1.87
7412,1.88
7413,1.88
7414,1.89
7415,1.87
7416,1.87
7417,1.86
7418,1.96
7419,1.87
7420,1.88
7421,1.87
7422,1.9
7423,1.87
7424,1.9
7425,1.9
7426,1.96
7427,1.88
7428,1.94
7429,1.97
7430,1.89
7431,1.93
7432,1.88
7433,2.05
7434,1.97
7435,1.87
7436,1.88
7437,1.88
7438,1.88
7439,1.88
7440,1.88
7441,1.92
7442,1.0
7443,1.87
7444,1.87
7445,1.87
7446,1.87
7447,1.97
7448,1.92
7449,1.89
7450,1.86
7451,1.86
7452,1.87
7453,1.88
7454,1.88
7455,1.87
7456,1.88
7457,1.9
7458,1.89
7459,1.89
7460,2.04
7461,1.92
7462,1.88
7463,1.89
7464,1.91
7465,1.9
7466,1.0
7467,1.86
7468,1.86
7469,1.9
7470,1.88
7471,2.05
7472,1.85
7473,1.85
7474,1.92
7475,1.88
7476,1.88
7477,1.86
7478,1.86
7479,1.84
7480,1.0
7481,1.84
7482,1.86
7483,1.86
7484,1.92
7485,1.86
7486,1.89
7487,1.98
7488,1.86
7489,1.86
7490,1.86
7491,1.86
7492,1.86
7493,1.86
7494,1.89
7495,1.88
7496,1.88
7497,1.9
7498,1.9
7499,1.89
7500,1.89
7501,1.89
7502,1.99
7503,1.89
7504,1.87
7505,1.87
7506,1.9
7507,1.89
7508,1.89
7509,1.96
7510,1.86
7511,1.89
7512,1.89
7513,1.0
7514,1.87
7515,1.85
7516,1.85
7517,1.85
7518,1.89
7519,1.85
7520,1.9
7521,1.96
7522,1.89
7523,1.89
7524,1.89
7525,1.89
7526,1.0
7527,1.9
7528,1.88
7529,1.85
7530,1.92
7531,1.87
7532,2.03
7533,1.9
7534,1.97
7535,1.86
7536,1.92
7537,1.92
7538,1.96
7539,1.85
7540,1.85
7541,1.95
7542,1.91
7543,1.94
7544,1.88
7545,1.9
7546,1.87
7547,1.9
7548,1.97
7549,1.97
7550,1.97
7551,1.97
7552,1.0
7553,1.86
7554,1.88
7555,1.95
7556,1.95
7557,1.87
7558,1.89
7559,1.86
7560,1.87
7561,1.86
7562,1.86
7563,1.85
7564,1.88
7565,1.85
7566,1.91
7567,1.89
7568,1.85
7569,1.85
7570,1.86
7571,1.86
7572,1.9
7573,1.92
7574,1.85
7575,1.88
7576,1.88
7577,1.88
7578,1.95
7579,1.88
7580,1.89
7581,1.88
7582,1.88
7583,1.0
7584,1.0
7585,1.88
7586,1.89
7587,1.95
7588,1.88
7589,1.87
7590,1.9
7591,1.9
7592,1.89
7593,1.89
7594,1.89
7595,1.87
7596,1.87
7597,1.86
7598,1.89
7599,1.88
7600,1.88
7601,1.87
7602,1.86
7603,1.9
7604,1.92
7605,1.88
7606,1.89
7607,1.89
7608,1.89
7609,1.85
7610,1.96
7611,1.88
7612,1.93
7613,1.92
7614,1.91
7615,1.92
7616,1.94
7617,1.0
7618,1.91
7619,1.95
7620,1.97
7621,1.97
7622,2.01
7623,2.01
7624,2.0
7625,1.87
7626,1.87
7627,1.88
7628,1.9
7629,2.02
7630,1.0
7631,1.89
7632,1.87
7633,1.86
7634,1.88
7635,1.88
7636,1.9
7637,2.0
7638,1.89
7639,1.89
7640,1.88
7641,1.88
7642,1.92
7643,1.89
7644,1.89
7645,1.85
7646,1.93
7647,1.89
7648,1.0
7649,1.85
7650,1.86
7651,1.9
7652,1.89
7653,1.86
7654,1.86
7655,1.86
7656,1.86
7657,1.86
7658,1.86
7659,1.87
7660,1.87
7661,2.02
7662,1.94
7663,1.94
7664,1.86
7665,1.86
7666,2.0
7667,1.87
7668,1.87
7669,1.94
7670,1.93
7671,1.93
7672,1.86
7673,1.86
7674,1.86
7675,1.87
7676,1.87
7677,1.87
7678,1.87
7679,1.89
7680,1.86
7681,1.87
7682,1.87
7683,1.86
7684,1.87
7685,1.87
7686,1.86
7687,1.87
7688,1.87
7689,2.01
7690,1.91
7691,1.88
7692,1.87
7693,1.88
7694,1.88
7695,1.88
7696,1.88
7697,1.88
7698,1.88
7699,1.88
7700,1.88
7701,1.86
7702,1.86
7703,1.87
7704,1.86
7705,1.86
7706,1.87
7707,1.87
7708,1.88
7709,1.86
7710,1.86
7711,1.86
7712,1.91
7713,1.86
7714,1.9
7715,1.84
7716,1.94
7717,1.86
7718,1.85
7719,1.84
7720,1.93
7721,1.84
7722,1.84
7723,1.85
7724,1.85
7725,1.84
7726,1.85
7727,1.85
7728,1.88
7729,1.86
7730,1.87
7731,1.0
7732,1.87
7733,1.87
7734,1.84
7735,1.87
7736,1.87
7737,1.84
7738,1.87
7739,1.91
7740,1.0
7741,2.06
7742,1.9
7743,1.86
7744,1.86
7745,1.85
7746,1.92
7747,1.87
7748,1.86
7749,1.89
7750,1.89
7751,1.88
7752,1.87
7753,1.93
7754,1.93
7755,1.87
7756,1.85
7757,1.85
7758,1.87
7759,1.86
7760,1.87
7761,1.0
7762,1.96
7763,1.88
7764,1.88
7765,1.84
7766,1.84
7767,1.88
7768,1.88
7769,1.89
7770,1.9
7771,1.9
7772,1.88
7773,1.89
7774,1.9
7775,1.9
7776,1.87
7777,1.87
7778,1.89
7779,1.87
7780,1.87
7781,1.87
7782,1.87
7783,1.89
7784,1.89
7785,1.94
7786,1.94
7787,1.89
7788,1.89
7789,1.93
7790,1.91
7791,1.87
7792,1.85
7793,1.87
7794,1.94
7795,1.89
7796,1.87
7797,1.94
7798,2.02
7799,2.03
7800,2.05
7801,1.92
7802,1.87
7803,1.84
7804,1.92
7805,1.95
7806,1.94
7807,1.87
7808,1.88
7809,1.0
7810,1.89
7811,2.0
7812,2.0
7813,2.0
7814,2.0
7815,2.02
7816,2.02
7817,1.92
7818,1.95
7819,1.95
7820,1.97
7821,1.88
7822,1.96
7823,1.96
7824,1.97
7825,1.97
7826,1.97
7827,1.97
7828,1.89
7829,2.07
7830,1.89
7831,1.86
7832,1.87
7833,1.87
7834,1.87
7835,1.87
7836,1.87
7837,1.86
7838,1.87
7839,1.87
7840,1.87
7841,1.86
7842,1.86
7843,1.86
7844,1.86
7845,1.86
7846,1.86
7847,1.9
7848,1.87
7849,1.86
7850,1.86
7851,1.89
7852,1.89
7853,1.86
7854,1.86
7855,1.86
7856,1.86
7857,1.92
7858,1.88
7859,1.88
7860,1.87
7861,2.02
7862,1.97
7863,1.97
7864,1.95
7865,1.97
7866,1.95
7867,1.97
7868,1.97
7869,1.97
7870,1.97
7871,1.97
7872,2.0
7873,1.85
7874,1.85
7875,1.85
7876,1.89
7877,1.97
7878,1.97
7879,1.93
7880,1.93
7881,1.92
7882,1.92
7883,1.93
7884,1.93
7885,1.94
7886,1.94
7887,1.89
7888,1.89
7889,2.11
7890,1.87
7891,1.87
7892,1.87
7893,1.87
7894,1.87
7895,1.87
7896,1.88
7897,1.87
7898,1.87
7899,1.89
7900,2.04
7901,2.04
7902,1.87
7903,1.0
7904,1.0
7905,1.86
7906,1.88
7907,1.86
7908,1.86
7909,1.84
7910,1.84
7911,1.88
7912,1.86
7913,1.0
7914,1.89
7915,1.88
7916,1.88
7917,1.87
7918,1.86
7919,1.96
7920,1.96
7921,1.94
7922,1.84
7923,1.85
7924,1.87
7925,1.84
7926,1.84
7927,1.0
7928,1.86
7929,1.91
7930,1.84
7931,1.88
7932,1.87
7933,1.88
7934,1.87
7935,1.88
7936,1.86
7937,1.9
7938,1.88
7939,1.96
7940,1.93
7941,1.87
7942,1.88
7943,1.86
7944,1.87
7945,1.86
7946,1.85
7947,1.91
7948,1.89
7949,1.88
7950,1.88
7951,1.88
7952,1.86
7953,1.91
7954,1.9
7955,1.89
7956,2.09
7957,1.89
7958,1.89
7959,1.89
7960,2.01
7961,1.89
7962,1.86
7963,1.91
7964,1.91
7965,1.89
7966,1.9
7967,1.91
7968,1.9
7969,1.87
7970,1.87
7971,1.87
7972,1.85
7973,1.0
7974,1.0
7975,1.87
7976,1.87
7977,1.86
7978,1.86
7979,1.9
7980,1.9
7981,1.86
7982,1.86
7983,1.86
7984,1.85
7985,1.85
7986,1.85
7987,1.86
7988,1.86
7989,1.89
7990,1.85
7991,1.88
7992,1.85
7993,1.9
7994,1.94
7995,1.86
7996,1.9
7997,1.9
7998,1.86
7999,1.91
8000,1.91
8001,1.86
8002,1.86
8003,1.91
8004,2.08
8005,1.87
8006,2.12
8007,1.87
8008,1.86
8009,1.87
8010,1.87
8011,1.88
8012,2.08
8013,2.08
8014,1.87
8015,1.88
8016,2.08
8017,1.88
8018,1.86
8019,1.91
8020,1.88
8021,1.9
8022,1.91
8023,1.91
8024,1.9
8025,2.0
8026,2.0
8027,1.85
8028,1.96
8029,1.96
8030,1.0
8031,1.99
8032,1.99
8033,1.92
8034,1.92
8035,1.91
8036,1.91
8037,1.99
8038,1.99
8039,2.05
8040,1.93
8041,1.98
8042,1.98
8043,1.98
8044,1.98
8045,2.01
8046,2.01
8047,2.05
8048,2.05
8049,2.05
8050,1.92
8051,1.96
8052,1.96
8053,1.96
8054,1.96
8055,1.88
8056,1.88
8057,1.87
8058,1.87
8059,1.87
8060,1.87
8061,1.87
8062,1.87
8063,1.86
8064,1.86
8065,1.86
8066,1.86
8067,1.87
8068,1.87
8069,1.86
8070,1.86
8071,1.9
8072,1.88
8073,1.87
8074,1.91
8075,1.95
8076,1.86
8077,1.86
8078,1.87
8079,1.87
8080,1.87
8081,1.0
8082,1.0
8083,1.0
8084,1.0
8085,1.9
8086,1.87
8087,1.89
8088,1.9
8089,1.9
8090,1.86
8091,1.87
8092,1.0
8093,1.89
8094,1.9
8095,1.87
8096,1.84
8097,1.85
8098,1.85
8099,1.87
8100,1.87
8101,1.85
8102,1.87
8103,1.85
8104,1.85
8105,1.87
8106,1.86
8107,1.86
8108,1.9
8109,1.9
8110,1.94
8111,1.91
8112,1.91
8113,1.96
8114,1.96
8115,1.92
8116,1.92
8117,1.93
8118,1.93
8119,1.9
8120,1.9
8121,1.91
8122,1.91
8123,1.91
8124,1.91
8125,1.0
8126,1.92
8127,1.9
8128,2.02
8129,1.9
8130,1.89
8131,1.89
8132,1.87
8133,1.87
8134,1.88
8135,2.1
8136,1.89
8137,1.87
8138,1.0
8139,1.87
8140,1.88
8141,1.94
8142,1.88
8143,1.94
8144,1.9
8145,1.95
8146,1.99
8147,1.85
8148,1.88
8149,1.92
8150,1.0
8151,1.97
8152,1.89
8155,1.9
8156,1.86
8157,1.86
8158,1.87
8159,1.88
8160,1.86
8161,2.12
8162,1.86
8163,1.87
8164,1.96
8165,1.96
8166,1.95
8167,1.95
8168,1.93
8169,1.94
8170,1.94
8171,1.95
8172,1.95
8173,1.89
8174,1.95
8175,1.95
8176,1.9
