;id_otp;name_otp;node_orig_id;node_dest_id;length;edge_class;street_class;is_stairs;is_no_thru_traffic;permission;allows_walking;allows_biking;traversable_walking;traversable_biking;bike_safety_factor;geometry
9247;508754;Haukilahdenkatu;59598;263657;11.042;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9628572 60.1987783, 24.9626574 60.1987792)
9285;1748475;;118975;520267;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
9290;1748407;;118976;520241;0.0;FreeEdge;;False;False;;True;True;True;True;;GEOMETRYCOLLECTION EMPTY
9602;357963;parking aisle;197112;195643;25.237;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9846174 60.2191091, 24.984461 60.219219, 24.9843683 60.2192991)
9673;357972;bike path;197118;195642;42.27;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9835371 60.2190348, 24.9841972 60.21922720000001)
9705;357966;path;197115;195644;46.5;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9843462 60.2197692, 24.984719 60.219425, 24.9847461 60.21940120000001)
9773;563576;Sahamyllyntie;197122;195649;54.582;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9852222 60.22014590000001, 24.985261 60.219934, 24.9854807 60.21967830000001)
9846;745544;Viikintie;269616;45372;12.437999999999999;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;2.5;LINESTRING (24.9827469 60.21750280000001, 24.9829537 60.2175471)
9870;563598;Viikinmäentie;197125;195652;5.7829999999999995;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9861073 60.21965280000001, 24.9860146 60.21962860000001)
9971;357992;path;197128;195643;47.848;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9839452 60.2196744, 24.98432 60.219351, 24.9843683 60.2192991)
10074;563594;Viikinmäentie;197131;195647;13.005999999999998;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9857721 60.219618, 24.9855375 60.21960780000001)
10080;563595;Viikinmäentie;197131;195652;13.444;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9857721 60.219618, 24.9860146 60.21962860000001)
10108;860570;bike path;328114;329717;35.481;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9606725 60.2091994, 24.960863 60.209293, 24.9611271 60.2094248)
10425;521194;bike path;262449;268759;5.531000000000001;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9594713 60.20911220000001, 24.9594671 60.2090625)
10442;1082060;bike path;262450;268758;10.377;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9599552 60.2092083, 24.960007 60.209147, 24.9600277 60.2091222)
10443;529130;path;262672;261877;16.719;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9584115 60.2146505, 24.9581093 60.214659)
10480;369230;path;202319;35643;7.882999999999999;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9567072 60.2146394, 24.9566179 60.2146947)
10497;369227;path;202318;35643;5.319;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9566916 60.21472550000001, 24.9566179 60.2146947)
10524;577844;Katariina Saksilaisen katu;195628;243215;11.195;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6333333;LINESTRING (24.9831965 60.21734970000001, 24.983193 60.217387, 24.983181 60.2174, 24.9831388 60.2174443)
10545;459748;bike path;195627;243215;6.766;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9830289 60.2174174, 24.983068 60.217427, 24.98311 60.217437, 24.9831388 60.2174443)
10669;357986;parking aisle;197123;197124;79.998;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9853024 60.220143, 24.985607 60.22019, 24.985695 60.22017, 24.985863 60.219927, 24.985963 60.219879, 24.9860827 60.2197013)
10684;357987;parking aisle;197124;197123;79.998;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9860827 60.2197013, 24.985963 60.219879, 24.985863 60.219927, 24.985695 60.22017, 24.985607 60.22019, 24.9853024 60.220143)
10686;357984;parking aisle;197122;197123;4.44;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9852222 60.22014590000001, 24.9853024 60.220143)
10695;357985;parking aisle;197123;197122;4.44;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9853024 60.220143, 24.9852222 60.22014590000001)
10784;357988;parking aisle;197124;197125;5.561;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9860827 60.2197013, 24.9861073 60.21965280000001)
10801;357989;parking aisle;197125;197124;5.561;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9861073 60.21965280000001, 24.9860827 60.2197013)
10813;1529212;open area;197317;191387;15.177999999999999;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9752405 60.20879360000001, 24.974988 60.2088474)
10819;357996;parking aisle;197130;197131;5.052;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9857792 60.2195727, 24.9857721 60.219618)
10823;1666015;open area;197315;191408;0.586;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9761969 60.20991160000001, 24.976187 60.20991350000001)
10825;358351;Hämeentie;197315;191409;1.46;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9761969 60.20991160000001, 24.9762067 60.20992380000001)
10827;1068498;path;197316;191386;26.261999999999997;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4749999;LINESTRING (24.9756006 60.2092092, 24.975406 60.209177, 24.975192 60.209138, 24.9751504 60.2091344)
10832;506296;bike path;262670;262666;14.155;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9582402 60.213667, 24.958221 60.213563, 24.9582244 60.2135402)
10833;357997;parking aisle;197131;197130;5.052;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9857721 60.219618, 24.9857792 60.2195727)
10837;357994;parking aisle;197129;197130;24.653000000000002;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9860104 60.2193842, 24.985809 60.219532, 24.9857792 60.2195727)
10839;506295;bike path;262670;262674;49.53;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9582402 60.213667, 24.9583171 60.2141108)
10844;358348;Hämeentie;197314;191409;6.876;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9762564 60.2099805, 24.9762067 60.20992380000001)
10852;357995;parking aisle;197130;197129;24.653000000000002;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9857792 60.2195727, 24.985809 60.219532, 24.9860104 60.2193842)
10861;1666043;open area;197313;191408;10.101;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9762694 60.2099946, 24.976187 60.20991350000001)
10874;757306;Kunnalliskodintie;332389;198373;18.173;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9642999 60.2174373, 24.9645384 60.21732470000001)
10913;506264;path;262666;262667;8.8;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9582244 60.2135402, 24.958107 60.2134867)
10915;506297;bike path;262666;262670;14.155;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9582244 60.2135402, 24.958221 60.213563, 24.9582402 60.213667)
10923;1528581;open area;197319;191397;16.305999999999997;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9747457 60.2082631, 24.9744917 60.2083378)
10926;506265;path;262667;262666;8.8;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.958107 60.2134867, 24.9582244 60.2135402)
11023;1051379;bike path;197322;191392;22.916;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.974249 60.2076317, 24.974039 60.207623, 24.9738356 60.2076148)
11030;506284;bike path;262672;262673;7.649;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9584115 60.2146505, 24.9583967 60.2145821)
11050;506285;bike path;262673;262672;7.649;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9583967 60.2145821, 24.9584115 60.2146505)
11067;506294;bike path;262674;262670;49.53;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9583171 60.2141108, 24.9582402 60.213667)
11114;1051091;steps;392431;434895;29.915;StreetEdge;5.0;True;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9786366 60.20876060000001, 24.9783869 60.2088126)
11121;701275;path;195647;243667;5.046;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9855375 60.21960780000001, 24.9855731 60.219566)
11185;1051143;steps;392430;434910;31.566;StreetEdge;5.0;True;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9784947 60.2085796, 24.9782335 60.2086371)
11479;782619;sidewalk;327109;363232;116.242;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9577499 60.2060262, 24.9592747 60.2067465)
11750;363339;Käpyläntie;199629;121028;20.555;StreetEdge;3.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;2.5;LINESTRING (24.9584029 60.21370880000001, 24.958403 60.213658, 24.958417 60.213626, 24.958446 60.213583, 24.9584852 60.21353060000001)
11768;633992;service road;195899;236884;5.277;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9800751 60.2115524, 24.980079 60.211575, 24.9800829 60.2115997)
11810;679366;Damaskuksentie;329222;298295;21.697;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.971975 60.2107512, 24.97176 60.2109145)
12055;445466;path;195908;236903;5.159;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9803983 60.2116015, 24.980398 60.211572, 24.9803979 60.21155510000001)
12086;445431;Kaanaankatu;195908;236897;3.187;StreetEdge;5.0;False;False;PEDESTRIAN_AND_CAR;True;False;True;False;1.6666666;LINESTRING (24.9803983 60.2116015, 24.980456 60.2116015)
12236;626944;path;193557;310007;2.5669999999999997;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9685139 60.2039953, 24.9685468 60.203979)
12444;679363;Damaskuksentie;329255;298295;13.355;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9716261 60.2110145, 24.97176 60.2109145)
12449;716411;Väinö Auerin katu;66546;53548;17.419;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6666666;LINESTRING (24.9682558 60.2088445, 24.9685661 60.2088723)
12610;860253;Väinö Auerin katu;66554;53548;16.813;StreetEdge;3.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9682858 60.2089312, 24.9685661 60.2088723)
13068;796251;path;259393;367471;4.856;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9791064 60.2056778, 24.9791628 60.2057113)
13173;679331;Kongontie;329234;299985;31.1;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9717322 60.2065994, 24.9720451 60.2068319)
13315;679300;Kongontie;329238;299992;28.989;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9731343 60.2076694, 24.9728518 60.20744970000001)
13394;838057;service road;326663;379720;11.895;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9890305 60.21880880000001, 24.989018 60.218816, 24.9888873 60.2188887)
13737;1082950;Lontoonkatu;193649;309333;8.231;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.972378 60.2040201, 24.9724797 60.203966)
13828;794197;Kongontie;260660;329243;4.024;StreetEdge;3.0;False;False;ALL;True;True;True;True;1.6333333;LINESTRING (24.9705634 60.2058864, 24.9706093 60.20591450000001)
13852;358288;path;197274;197275;22.796999999999997;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9824295 60.2135724, 24.98243 60.213636, 24.982507 60.213698, 24.9825226 60.2137662)
13872;358289;path;197275;197274;22.796999999999997;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9825226 60.2137662, 24.982507 60.213698, 24.98243 60.213636, 24.9824295 60.2135724)
14029;1115140;bike path;66932;43864;16.927;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9790865 60.2170604, 24.9793924 60.2170698)
14037;889216;parking aisle;393940;392429;1.1;StreetEdge;5.0;False;False;ALL;True;True;True;True;1.8333332999999998;LINESTRING (24.9784284 60.2085245, 24.9784467 60.20852060000001)
14058;519640;path;66931;43866;18.387999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.77;LINESTRING (24.979046 60.2170951, 24.979092 60.217194, 24.9791035 60.2172576)
14115;642740;path;261106;315871;4.79;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9540261 60.2165602, 24.9541049 60.2165782)
14227;1011533;Hämeentie;122270;425721;29.715999999999998;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9656795 60.20322290000001, 24.965771 60.203208, 24.966001 60.203193, 24.9662095 60.2031837)
14287;234393;path;63996;135178;35.329;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.9666665;LINESTRING (24.9771057 60.2116223, 24.977199 60.211814, 24.977244 60.2119324)
14326;471699;path;195648;248281;5.127000000000001;StreetEdge;4.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;4.1666665;LINESTRING (24.9855077 60.2196448, 24.9855841 60.21967100000001)
14334;358324;platform;197299;197300;7.885;StreetEdge;13.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.976429 60.2101666, 24.97648 60.210172, 24.9765148 60.21021320000001)
14337;358377;Hämeentie;197299;197301;19.039;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.976429 60.2101666, 24.976443 60.21019, 24.976524 60.210283, 24.9765811 60.2103186)
14344;358344;Hämeentie;197299;197313;21.06;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.976429 60.2101666, 24.9762694 60.2099946)
14352;916724;bike path;401585;156013;8.161;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9552195 60.2167504, 24.955143 60.2168132)
14359;358325;platform;197300;197299;7.885;StreetEdge;13.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9765148 60.21021320000001, 24.97648 60.210172, 24.976429 60.2101666)
14375;916727;bike path;401586;156013;19.749000000000002;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9549577 60.2169651, 24.955143 60.2168132)
14452;885454;path;333858;158289;6.852;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9542923 60.2118274, 24.954214 60.2118752)
14460;358326;platform;197300;197301;12.349;StreetEdge;13.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9765148 60.21021320000001, 24.976565 60.210273, 24.9765811 60.2103186)
14472;358376;Hämeentie;197301;197299;19.039;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9765811 60.2103186, 24.976524 60.210283, 24.976443 60.21019, 24.976429 60.2101666)
14473;358327;platform;197301;197300;12.349;StreetEdge;13.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9765811 60.2103186, 24.976565 60.210273, 24.9765148 60.21021320000001)
14508;852311;sidewalk;59674;269550;72.419;StreetEdge;5.0;False;False;PEDESTRIAN;True;False;True;False;1.6666666;LINESTRING (24.9672282 60.1984491, 24.9685278 60.1983655)
14644;358352;Hämeentie;197315;197316;84.785;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9761969 60.20991160000001, 24.975693 60.209304, 24.9756006 60.2092092)
14658;358353;Hämeentie;197316;197315;84.785;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9756006 60.2092092, 24.975693 60.209304, 24.9761969 60.20991160000001)
14670;1666042;open area;197315;197313;10.06;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9761969 60.20991160000001, 24.9762694 60.2099946)
14678;358346;Hämeentie;197313;197314;1.724;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9762694 60.2099946, 24.9762564 60.2099805)
14681;1666041;open area;197313;197315;10.06;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9762694 60.2099946, 24.9761969 60.20991160000001)
14697;358347;Hämeentie;197314;197313;1.724;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9762564 60.2099805, 24.9762694 60.2099946)
14711;358345;Hämeentie;197313;197299;21.06;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9762694 60.2099946, 24.976429 60.2101666)
14727;358360;Hämeentie;197319;197320;45.842;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9747457 60.2082631, 24.974629 60.208141, 24.974477 60.208034, 24.974416 60.207972, 24.9744016 60.2078951)
14746;358361;Hämeentie;197320;197319;45.842;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9744016 60.2078951, 24.974416 60.207972, 24.974477 60.208034, 24.974629 60.208141, 24.9747457 60.2082631)
14755;358358;Hämeentie;197318;197319;39.635999999999996;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9750404 60.20858810000001, 24.9747457 60.2082631)
14771;1529270;open area;197319;197317;65.015;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9747457 60.2082631, 24.9752405 60.20879360000001)
14776;358359;Hämeentie;197319;197318;39.635999999999996;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9747457 60.2082631, 24.9750404 60.20858810000001)
14783;358356;Hämeentie;197317;197318;25.384;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9752405 60.20879360000001, 24.9750404 60.20858810000001)
14784;1529269;open area;197317;197319;65.015;AreaEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.4999999;LINESTRING (24.9752405 60.20879360000001, 24.9747457 60.2082631)
14800;358357;Hämeentie;197318;197317;25.384;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9750404 60.20858810000001, 24.9752405 60.20879360000001)
14806;358354;Hämeentie;197316;197317;50.312;StreetEdge;5.0;False;False;PEDESTRIAN_AND_BICYCLE;True;True;True;True;1.0;LINESTRING (24.9756006 60.2092092, 24.9752405 60.20879360000001)
