edge_id;length;gvi;aqi;noises;mdB
13148;14.6472;0.23;1.91;{60: 14.6472};62.5
13149;56.2484;0.56;1.85;{50: 56.24837};52.5
13150;56.2484;0.56;1.85;{50: 56.24837};52.5
13151;5.7177;0.32;1.89;{45: 5.71774};47.5
13152;7.3201;0.29;1.9;{65: 7.32006};67.5
13153;22.9521;0.25;1.87;{60: 22.95214};62.5
13154;3.0534;0.17;1.87;{45: 3.05342};47.5
13155;3.0534;0.17;1.87;{45: 3.05342};47.5
13156;17.8477;0.29;1.86;{45: 17.84773};47.5
13157;17.8477;0.29;1.86;{45: 17.84773};47.5
13158;54.6745;0.22;1.87;{45: 54.67455};47.5
13159;54.6745;0.22;1.87;{45: 54.67455};47.5
13160;14.956;0.32;1.85;{45: 14.95596};47.5
13161;71.4721;0.19;1.99;{70: 56.58204, 75: 14.89001};73.5
13162;14.956;0.32;1.85;{45: 14.95596};47.5
13163;20.4451;0.22;1.86;{45: 20.44511};47.5
13164;26.3891;0.41;1.86;{55: 26.38911};57.5
13165;20.4451;0.22;1.86;{45: 20.44511};47.5
13166;69.822;0.32;1.88;{45: 69.82199};47.5
13167;69.822;0.32;1.88;{45: 69.82199};47.5
13168;50.0515;0.35;1.89;{45: 50.05149};47.5
13169;128.1114;0.17;1.95;{75: 116.19404, 70: 11.91734};77.0
13170;50.0515;0.35;1.89;{45: 50.05149};47.5
13171;37.5029;0.22;1.0;{45: 37.50285};47.5
13172;37.5029;0.22;1.0;{45: 37.50285};47.5
13173;12.1347;0.16;1.88;{55: 12.13472};57.5
13174;96.7164;0.48;1.85;{45: 78.58209, 50: 18.13433};48.4
13175;3.0321;0.4;1.86;{50: 3.03208};52.5
13176;28.024;0.3;1.9;{70: 28.02402};72.5
13177;30.2426;0.11;1.91;{55: 21.16982, 60: 9.07278};59.0
13178;13.1779;0.26;1.92;{65: 13.17794};67.5
13179;21.2669;0.21;1.92;{65: 21.26695};67.5
13180;44.4409;0.49;1.86;{50: 44.44091};52.5
13181;5.7184;0.35;1.85;{45: 5.71838};47.5
13182;5.0984;0.18;1.99;{70: 5.09845};72.5
13183;6.7915;0.29;1.89;{55: 6.79149};57.5
13184;28.9195;0.37;1.87;{45: 23.13558, 50: 5.78389};48.5
13185;40.6769;0.36;1.87;{50: 29.05493, 45: 11.62197};51.1
13186;22.8312;0.26;1.99;{70: 22.83123};72.5
13187;3.3946;0.53;1.85;{50: 3.39464};52.5
13188;7.6171;0.52;1.85;{50: 7.61709};52.5
13189;51.1337;0.45;1.86;{50: 51.13374};52.5
13190;58.0966;0.37;1.88;{55: 58.09661};57.5
13197;41.0825;0.38;1.88;{60: 26.41019, 65: 14.67233};64.3
13198;16.0173;0.15;1.89;{65: 16.01727};67.5
13199;15.007;0.2;2.06;{75: 15.00698};77.5
13200;32.4744;0.19;1.87;{60: 17.71329, 55: 8.85665, 65: 5.90443};62.0
13201;52.2552;0.24;1.0;{55: 36.88605, 60: 15.36919};59.0
13202;6.221;0.44;1.84;{50: 6.22102};52.5
13203;1.5966;0.32;1.91;{65: 1.59657};67.5
13204;8.3508;0.2;1.98;{75: 8.35083};77.5
13205;13.9538;0.26;1.0;{45: 5.58154, 50: 5.58154, 55: 2.79077};51.5
13206;32.4297;0.16;1.93;{70: 14.74078, 65: 8.84447, 60: 5.89631, 75: 2.94816};69.8
13207;37.5088;0.15;1.93;{70: 14.42647, 65: 11.54118, 75: 5.77059, 60: 5.77059};70.2
13208;34.6787;0.13;1.88;{55: 28.89893, 60: 5.77979};58.3
13209;63.7977;0.22;1.86;{40: 63.8};42.5
13210;14.3523;0.38;1.88;{55: 14.35227};57.5
13211;13.7936;0.38;1.88;{55: 13.79359};57.5
13212;38.6134;0.21;1.86;{40: 38.61};42.5
13213;3.4978;0.14;1.9;{55: 3.49784};57.5
13214;12.9305;0.15;1.88;{55: 12.93048};57.5
13215;13.9483;0.24;1.0;{45: 8.36896, 50: 5.57931};49.5
13216;30.3881;0.56;1.86;{50: 30.3881};52.5
13217;19.4667;0.35;1.87;{60: 9.73333, 55: 9.73333};60.0
13218;49.1999;0.38;1.87;{55: 49.19994};57.5
13219;28.8762;0.35;1.87;{65: 20.21337, 70: 8.66287};69.0
13220;28.8762;0.35;1.87;{65: 20.21337, 70: 8.66287};69.0
13221;23.1227;0.32;1.87;{60: 20.23233, 65: 2.89033};63.1
13222;23.1227;0.32;1.87;{60: 20.23233, 65: 2.89033};63.1
13223;19.4667;0.35;1.87;{55: 9.73333, 60: 9.73333};60.0
13224;49.1999;0.38;1.87;{55: 49.19994};57.5
13225;85.1919;0.34;1.88;{55: 54.76622, 60: 24.34054, 65: 6.08514};59.6
13226;85.1919;0.34;1.88;{55: 54.76622, 60: 24.34054, 65: 6.08514};59.6
13227;2.1336;0.2;1.0;{60: 2.13356};62.5
13228;8.1864;0.15;1.88;{55: 8.18637};57.5
13229;68.8193;0.29;2.17;{75: 68.81925};77.5
13230;25.934;0.4;1.88;{70: 14.40776, 65: 11.52621};70.3
13231;3.6485;0.06;1.89;{60: 3.64846};62.5
13232;15.0268;0.26;1.87;{50: 15.02678};52.5
13233;48.1868;0.27;1.86;{50: 48.18682};52.5
13234;127.8812;0.09;1.0;{40: 41.64, 45: 59.47962, 50: 23.79185, 55: 2.97398};47.0
13235;6.9162;0.09;1.87;{55: 6.91619};57.5
13236;58.1843;0.37;1.86;{50: 58.18432};52.5
13237;13.5672;0.15;1.86;{40: 13.57};42.5
13238;10.5975;0.11;1.86;{40: 10.6};42.5
13239;19.834;0.4;1.93;{65: 19.83395};67.5
13240;39.4354;0.31;1.91;{65: 39.43543};67.5
13241;40.7702;0.07;1.87;{40: 40.77};42.5
13242;40.7702;0.07;1.87;{40: 40.77};42.5
13243;2.9479;0.09;1.86;{40: 2.95};42.5
13244;11.7687;0.16;1.95;{70: 11.76868};72.5
13245;41.5928;0.18;1.92;{65: 26.7382, 70: 14.85456};69.3
13246;15.6831;0.41;1.86;{50: 15.68311};52.5
13247;15.6831;0.41;1.86;{50: 15.68311};52.5
13248;2.9479;0.09;1.86;{40: 2.95};42.5
13249;64.2447;0.42;1.86;{50: 64.24473};52.5
13250;64.2447;0.42;1.86;{50: 64.24473};52.5
13251;17.347;0.4;1.86;{50: 17.34698};52.5
13252;17.347;0.4;1.86;{50: 17.34698};52.5
13253;7.6809;0.07;1.88;{60: 5.12062, 65: 2.56031};64.2
13254;2.7331;0.16;1.88;{55: 2.73305};57.5
13255;3.2278;0.13;1.89;{50: 3.22776};52.5
13256;9.8325;0.28;1.93;{65: 9.83252};67.5
13257;36.2594;0.42;1.88;{70: 36.25939};72.5
13258;4.5713;0.51;1.84;{50: 4.57133};52.5
13259;17.4102;0.38;1.84;{50: 17.41021};52.5
13260;80.9901;0.19;1.84;{50: 80.99015};52.5
13261;30.2242;0.21;1.0;{40: 27.2, 45: 3.02242};43.0
13262;6.6742;0.48;1.84;{50: 6.67419};52.5
13263;2.8319;0.15;1.87;{45: 2.83188};47.5
13264;14.7899;0.14;1.88;{60: 11.83189, 65: 2.95797};63.5
13265;36.9;0.13;1.0;{50: 21.525, 55: 15.375};54.6
13266;0.8924;0.16;1.87;{55: 0.89244};57.5
13267;0.8924;0.16;1.87;{55: 0.89244};57.5
13268;30.2242;0.21;1.0;{40: 27.2, 45: 3.02242};43.0
13269;26.1298;0.22;1.93;{65: 23.22653, 70: 2.90332};68.1
13270;13.4928;0.16;1.87;{40: 13.49};42.5
13271;31.6128;0.12;1.0;{50: 14.36943, 45: 11.49555, 55: 5.74777};51.6
13272;7.3395;0.16;1.88;{55: 7.33954};57.5
13273;0.9241;0.16;1.87;{55: 0.9241};57.5
13274;0.9241;0.16;1.87;{55: 0.9241};57.5
13275;5.8244;0.17;1.88;{55: 5.82436};57.5
13276;72.5527;0.07;1.89;{60: 72.5527};62.5
13277;22.5179;0.45;1.87;{47: 14.07368, 45: 8.44421};48.7
13278;5.7688;0.16;1.96;{70: 5.76878};72.5
13279;5.0152;0.33;1.9;{70: 5.01515};72.5
13280;9.1236;0.06;1.88;{60: 9.1236};62.5
13281;35.0078;0.21;1.0;{70: 35.00779};72.5
13282;1.6666;0.11;1.0;{50: 1.66656};52.5
13283;6.1042;0.27;1.88;{45: 6.10421};47.5
13284;7.2354;0.13;1.87;{55: 7.2354};57.5
13285;7.7921;0.13;1.87;{55: 7.79209};57.5
13286;7.0325;0.14;1.9;{60: 7.03247};62.5
13287;35.2332;0.39;1.88;{55: 35.23323};57.5
13288;5.9753;0.18;1.93;{60: 2.98765, 65: 2.98765};65.0
13289;10.9826;0.3;1.9;{70: 10.98262};72.5
13290;2.229;0.26;1.93;{65: 2.22903};67.5
13291;14.2386;0.15;1.87;{55: 14.23862};57.5
13292;53.02;0.32;1.91;{65: 53.02003};67.5
13293;8.557;0.17;1.87;{55: 8.557};57.5
13294;17.7594;0.15;1.87;{55: 14.79952, 50: 2.9599};56.7
13295;25.7492;0.14;1.87;{55: 22.88815, 50: 2.86102};56.9
13296;8.8215;0.16;1.0;{55: 8.82153};57.5
13297;20.5686;0.37;1.89;{65: 20.56864};67.5
13298;6.2533;0.06;1.88;{40: 6.25};42.5
13299;22.0291;0.2;1.94;{65: 12.58808, 70: 9.44106};69.6
13300;10.7774;0.2;1.89;{65: 10.77737};67.5
13301;8.3387;0.06;1.88;{40: 8.34};42.5
13302;12.5642;0.45;1.89;{60: 9.42316, 65: 3.14105};63.8
13303;23.5085;0.47;1.88;{60: 17.63135, 55: 5.87712};61.2
13304;146.2742;0.44;1.84;{55: 146.27424};57.5
13305;57.8454;0.47;1.0;{55: 57.84537};57.5
13306;101.7851;0.48;1.84;{50: 101.78506};52.5
13307;6.6253;0.37;1.96;{70: 6.62533};72.5
13308;5.2641;0.38;1.96;{70: 5.26408};72.5
13309;7.2162;0.55;1.87;{55: 7.21619};57.5
13310;3.3534;0.15;1.97;{65: 3.35345};67.5
13311;32.102;0.3;1.99;{70: 32.10203};72.5
13312;10.2759;0.19;1.99;{70: 10.2759};72.5
13313;16.8049;0.33;1.9;{70: 16.80487};72.5
13314;4.3789;0.33;1.9;{70: 4.37893};72.5
13315;16.8049;0.33;1.9;{70: 16.80487};72.5
13316;9.7413;0.29;1.89;{70: 9.74133};72.5
13317;9.7413;0.29;1.89;{70: 9.74133};72.5
13318;30.9265;0.35;1.89;{70: 24.74117, 65: 6.18529};71.5
13319;10.2759;0.19;1.99;{70: 10.2759};72.5
13320;30.9265;0.35;1.89;{70: 24.74117, 65: 6.18529};71.5
13321;56.0579;0.34;1.89;{70: 56.05789};72.5
13322;4.3789;0.33;1.9;{70: 4.37893};72.5
13323;56.0579;0.34;1.89;{70: 56.05789};72.5
13324;5.0496;0.33;1.9;{70: 5.04956};72.5
13325;5.0496;0.33;1.9;{70: 5.04956};72.5
13326;37.4443;0.46;1.87;{55: 28.0832, 60: 6.24071, 50: 3.12036};57.9
13327;35.3365;0.46;1.87;{55: 23.55765, 60: 5.88941, 50: 5.88941};57.5
13328;12.6041;0.32;1.9;{70: 12.60411};72.5
13329;8.0215;0.34;1.9;{70: 8.0215};72.5
13330;38.8145;0.46;1.87;{55: 32.84307, 60: 5.97147};58.3
13331;12.1954;0.32;1.9;{70: 12.1954};72.5
13332;7.3985;0.33;1.9;{70: 7.39845};72.5
13333;10.9678;0.2;1.91;{70: 10.96775};72.5
13334;9.3493;0.25;1.95;{70: 9.34928};72.5
13335;7.2311;0.33;1.9;{70: 7.23107};72.5
13336;34.2129;0.22;1.93;{65: 27.99235, 70: 6.22052};68.4
13337;21.2086;0.33;1.9;{70: 21.20858};72.5
13338;7.5939;0.31;1.91;{70: 7.59389};72.5
13339;37.4443;0.46;1.87;{55: 28.0832, 60: 6.24071, 50: 3.12036};57.9
13340;35.3365;0.46;1.87;{55: 23.55765, 50: 5.88941, 60: 5.88941};57.5
13341;69.1856;0.13;1.0;{50: 33.08878, 55: 27.07264, 45: 9.02421};53.8
13342;10.9553;0.13;1.88;{60: 8.21649, 55: 2.73883};61.3
13343;58.0439;0.51;1.84;{50: 58.04395};52.5
13344;95.2551;0.52;1.84;{50: 95.25514};52.5
13345;3.0096;0.22;1.93;{65: 3.0096};67.5
13346;6.381;0.52;1.84;{55: 6.38096};57.5
13347;34.1877;0.09;1.86;{60: 21.7558, 55: 9.32391, 65: 3.10797};61.6
13348;13.4633;0.26;1.92;{75: 13.46329};77.5
13349;21.7823;0.3;1.84;{50: 21.78231};52.5
13350;4.7508;0.25;1.95;{70: 4.75081};72.5
13357;7.0073;0.48;1.85;{45: 7.00733};47.5
13358;21.8965;0.23;1.96;{65: 15.64037, 70: 6.25615};68.9
13359;21.8965;0.23;1.96;{65: 15.64037, 70: 6.25615};68.9
13360;21.8965;0.23;1.96;{65: 15.64037, 70: 6.25615};68.9
13361;21.8965;0.23;1.96;{65: 15.64037, 70: 6.25615};68.9
13362;16.7623;0.29;1.9;{70: 16.76229};72.5
13363;16.7623;0.29;1.9;{70: 16.76229};72.5
13364;42.9617;0.75;1.85;{45: 42.96173};47.5
13365;42.9617;0.75;1.85;{45: 42.96173};47.5
13366;61.4546;0.18;1.85;{45: 39.94551, 50: 21.50912};49.3
13367;61.4546;0.18;1.85;{45: 39.94551, 50: 21.50912};49.3
13368;10.4678;0.18;1.87;{50: 10.46779};52.5
13369;2.6877;0.22;1.0;{50: 2.68772};52.5
13370;9.7843;0.17;1.87;{50: 9.78427};52.5
13371;10.4678;0.18;1.87;{50: 10.46779};52.5
13372;9.7843;0.17;1.87;{50: 9.78427};52.5
13373;9.3722;0.46;1.85;{55: 9.3722};57.5
13374;6.9145;0.29;1.88;{65: 6.9145};67.5
13375;1.6271;0.15;1.88;{55: 1.62713};57.5
13376;6.8094;0.15;1.88;{55: 6.80942};57.5
13377;8.4646;0.48;1.85;{50: 8.46461};52.5
13378;6.7011;0.17;1.89;{60: 6.70113};62.5
13379;10.3978;0.46;1.85;{50: 10.39784};52.5
13380;7.098;0.2;1.9;{60: 7.09798};62.5
13381;3.4978;0.14;1.9;{55: 3.49784};57.5
13382;56.2891;0.69;1.85;{45: 29.62586, 50: 26.66327};49.9
13383;2.4682;0.76;1.86;{45: 2.46816};47.5
13384;2.4682;0.76;1.86;{45: 2.46816};47.5
13385;119.5384;0.76;1.85;{45: 119.5384};47.5
13386;119.5384;0.76;1.85;{45: 119.5384};47.5
13387;7.629;0.46;1.89;{65: 7.62901};67.5
13388;8.7539;0.13;1.89;{70: 5.83595, 65: 2.91797};70.8
13389;4.8043;0.46;1.85;{50: 4.80427};52.5
13390;186.4132;0.48;1.86;{65: 186.41319};67.5
13391;19.917;0.28;1.95;{70: 19.91695};72.5
13392;2.1015;0.1;1.88;{55: 2.10148};57.5
13393;187.5342;0.25;1.0;{55: 86.32528, 50: 56.55794, 65: 17.8604, 60: 17.8604, 70: 8.9302};58.1
13394;6.3802;0.19;1.92;{65: 6.38015};67.5
13395;4.8066;0.2;1.0;{60: 4.80664};62.5
13396;5.9264;0.16;1.9;{60: 5.92642};62.5
13397;6.4696;0.12;1.87;{55: 6.46958};57.5
13398;96.8124;0.45;1.84;{50: 96.81236};52.5
13399;6.6592;0.17;1.88;{65: 3.32961, 60: 3.32961};65.0
13400;6.347;0.19;1.87;{60: 6.34697};62.5
13401;17.0211;0.2;1.95;{65: 17.02108};67.5
13402;2.1302;0.76;1.85;{50: 2.13017};52.5
13403;29.7981;0.37;1.89;{55: 20.85869, 60: 8.93944};59.0
13404;8.0285;0.47;1.93;{65: 8.02845};67.5
13405;3.8912;0.48;1.93;{65: 3.89118};67.5
13406;4.3235;0.2;1.95;{65: 4.32346};67.5
13407;8.072;0.2;1.96;{70: 8.072};72.5
13408;32.6293;0.48;1.85;{55: 20.76407, 60: 11.86518};59.3
13409;6.77;0.23;1.93;{65: 6.77004};67.5
13410;12.9305;0.15;1.88;{55: 12.93048};57.5
13411;32.3911;0.2;1.87;{55: 32.39114};57.5
13412;7.335;0.16;1.0;{55: 7.33502};57.5
13413;5.9313;0.16;1.93;{70: 5.93131};72.5
13414;17.2766;0.14;1.88;{60: 17.27661};62.5
13415;51.4673;0.31;1.87;{60: 33.3024, 55: 18.16494};60.7
13416;12.3678;0.18;1.88;{55: 6.1839, 60: 6.1839};60.0
13417;99.4613;0.3;1.87;{60: 87.40535, 55: 9.04193, 65: 3.01398};62.2
13418;31.2879;0.24;1.88;{60: 18.77273, 55: 12.51515};60.5
13419;7.0903;0.38;1.86;{45: 7.09029};47.5
13420;42.3986;0.18;1.0;{50: 24.22777, 55: 18.17083};54.6
13421;5.1494;0.18;1.87;{50: 5.14943};52.5
13422;10.2936;0.18;1.87;{50: 10.29356};52.5
13423;9.6517;0.16;1.0;{50: 3.21725, 55: 3.21725, 60: 3.21725};57.5
13424;9.6517;0.16;1.0;{60: 3.21725, 55: 3.21725, 50: 3.21725};57.5
13425;17.033;0.25;1.91;{60: 17.03298};62.5
13426;5.1441;0.18;1.87;{50: 5.14413};52.5
13427;10.2936;0.18;1.87;{50: 10.29356};52.5
13428;5.1441;0.18;1.87;{50: 5.14413};52.5
13429;17.6974;0.33;1.86;{55: 14.74781, 60: 2.94956};58.3
13430;21.9202;0.22;1.86;{50: 18.78878, 55: 3.13146};53.2
13431;21.9202;0.22;1.86;{50: 18.78878, 55: 3.13146};53.2
13432;6.5333;0.17;1.0;{50: 6.53326};52.5
13433;6.5333;0.17;1.0;{50: 6.53326};52.5
13434;6.6882;0.18;1.0;{55: 3.34408, 50: 3.34408};55.0
13435;6.6882;0.18;1.0;{50: 3.34408, 55: 3.34408};55.0
13436;25.8529;0.48;1.85;{45: 25.85291};47.5
13437;14.2072;0.17;1.86;{55: 14.20716};57.5
13438;14.2072;0.17;1.86;{55: 14.20716};57.5
13439;42.3986;0.18;1.0;{50: 24.22777, 55: 18.17083};54.6
13440;11.1637;0.3;1.86;{45: 11.1637};47.5
13441;6.8795;0.26;1.0;{70: 6.87951};72.5
13442;169.0422;0.26;1.92;{70: 144.89334, 65: 24.14889};71.8
13443;10.8038;0.27;1.92;{70: 10.80379};72.5
13444;8.4793;0.41;1.93;{65: 8.47929};67.5
13445;94.4081;0.41;1.84;{50: 94.40813};52.5
13446;89.7114;0.42;1.92;{65: 89.71144};67.5
13447;4.8067;0.33;1.85;{45: 4.80667};47.5
13448;4.6273;0.4;1.94;{65: 4.62731};67.5
13449;7.9832;0.51;1.86;{60: 7.98322};62.5
13450;6.2631;0.21;1.85;{55: 6.2631};57.5
13451;6.3911;0.28;1.88;{45: 6.39115};47.5
13452;4.8201;0.18;1.85;{55: 4.82009};57.5
13453;22.324;0.53;1.84;{50: 22.32398};52.5
13454;49.0682;0.4;1.89;{60: 49.06823};62.5
13455;5.2332;0.44;1.86;{55: 5.23322};57.5
13456;38.632;0.46;1.86;{55: 38.63204};57.5
13457;22.6958;0.43;1.86;{55: 22.69582};57.5
13458;47.9732;0.4;1.85;{45: 47.97319};47.5
13459;45.6301;0.4;1.93;{65: 45.63014};67.5
13460;56.1098;0.64;1.84;{50: 56.10978};52.5
13461;23.3539;0.4;1.93;{60: 23.35386};62.5
13462;3.241;0.31;2.06;{70: 3.24103};72.5
13463;21.1864;0.29;1.89;{70: 18.15978, 75: 3.02663};73.2
13464;11.8233;0.28;1.9;{70: 11.82329};72.5
13465;56.1098;0.64;1.84;{50: 56.10978};52.5
13466;22.324;0.53;1.84;{50: 22.32398};52.5
13467;46.5483;0.31;1.94;{65: 46.54834};67.5
13468;23.9973;0.14;1.9;{70: 14.99829, 65: 8.99897};70.6
13469;12.481;0.24;1.9;{70: 12.48101};72.5
13470;16.1925;0.31;1.9;{65: 16.19249};67.5
13471;6.3595;0.15;1.87;{55: 6.35951};57.5
13472;6.3595;0.15;1.87;{55: 6.35951};57.5
13473;13.1227;0.15;1.87;{55: 13.12272};57.5
13474;13.1227;0.15;1.87;{55: 13.12272};57.5
13475;30.385;0.28;1.87;{55: 30.38499};57.5
13476;44.7978;0.24;1.91;{65: 44.79781};67.5
13477;12.3173;0.58;1.9;{65: 12.31725};67.5
13478;23.2764;0.2;1.91;{62: 8.72864, 60: 8.72864, 65: 5.8191};64.5
13479;47.1964;0.14;1.85;{50: 38.34708, 45: 8.84933};51.6
13480;0.662;0.23;1.98;{65: 0.66203};67.5
13481;3.5581;0.23;1.98;{65: 3.55809};67.5
13482;6.5568;0.37;1.93;{70: 6.55676};72.5
13483;5.3048;0.21;1.98;{70: 5.3048};72.5
13484;5.3048;0.21;1.98;{70: 5.3048};72.5
13485;39.1099;0.56;1.85;{45: 27.07606, 50: 12.0338};49.0
13486;137.7168;0.38;1.86;{60: 95.803, 65: 41.91381};64.0
13487;73.7405;0.42;1.86;{50: 56.04279, 55: 17.69772};53.7
13488;5.2046;0.19;1.88;{55: 2.60231, 60: 2.60231};60.0
13489;68.1106;0.3;1.85;{50: 68.11056};52.5
13490;68.1106;0.3;1.85;{50: 68.11056};52.5
13491;7.599;0.26;1.94;{70: 7.59903};72.5
13492;24.9705;0.17;1.89;{55: 24.9705};57.5
13493;11.7599;0.1;1.88;{55: 11.75993};57.5
13494;2.0512;0.21;1.91;{65: 2.05122};67.5
13495;25.2063;0.2;1.91;{70: 25.2063};72.5
13496;25.2063;0.2;1.91;{70: 25.2063};72.5
13497;8.4913;0.33;1.87;{65: 5.66088, 60: 2.83044};65.8
13498;70.3372;0.25;1.87;{45: 70.33722};47.5
13499;8.4913;0.33;1.87;{65: 5.66088, 60: 2.83044};65.8
13500;2.7865;0.14;1.88;{60: 2.78647};62.5
13501;22.8219;0.36;1.88;{60: 22.82185};62.5
13502;2.7865;0.14;1.88;{60: 2.78647};62.5
13503;22.8219;0.36;1.88;{60: 22.82185};62.5
13504;16.1034;0.42;1.9;{60: 16.10336};62.5
13505;16.1034;0.42;1.9;{60: 16.10336};62.5
13506;7.7316;0.42;1.93;{65: 7.73157};67.5
13507;7.7316;0.42;1.93;{65: 7.73157};67.5
13508;31.7757;0.14;1.85;{55: 31.77573};57.5
13509;70.3372;0.25;1.87;{45: 70.33722};47.5
13510;2.0512;0.21;1.91;{65: 2.05122};67.5
13511;31.6201;0.16;1.87;{55: 11.49822, 50: 11.49822, 60: 8.62366};57.0
13512;61.3466;0.37;1.87;{60: 61.34657};62.5
13513;31.6201;0.16;1.87;{50: 11.49822, 55: 11.49822, 60: 8.62366};57.0
13514;26.5888;0.36;1.95;{70: 26.58878};72.5
13515;86.4124;0.52;1.87;{65: 86.41235};67.5
13516;9.3962;0.29;1.99;{70: 9.39617};72.5
13517;57.4363;0.44;1.87;{55: 57.43635};57.5
13518;41.7886;0.22;1.92;{65: 26.86413, 70: 14.92451};69.3
13519;3.3678;0.17;1.88;{45: 3.36776};47.5
13520;3.7811;0.19;1.88;{45: 3.78115};47.5
13521;3.9173;0.29;1.88;{45: 3.91735};47.5
13522;7.5682;0.17;1.92;{60: 5.04544, 65: 2.52272};64.2
13523;9.4207;0.0;1.86;{45: 9.42069};47.5
13524;7.6579;0.24;1.87;{60: 7.65791};62.5
13525;48.2822;0.36;1.91;{65: 48.28219};67.5
13526;3.5022;0.4;1.86;{50: 3.50223};52.5
13527;28.1558;0.13;1.87;{55: 28.15578};57.5
13528;13.2616;0.4;1.91;{60: 13.26162};62.5
13529;51.2842;0.16;2.0;{75: 51.28425};77.5
13530;4.6103;0.23;1.89;{50: 2.30516, 45: 2.30516};50.0
13531;13.2236;0.2;1.9;{65: 13.22364};67.5
13532;121.5456;0.6;1.85;{50: 121.54559};52.5
13533;121.5456;0.6;1.85;{50: 121.54559};52.5
13534;52.1426;0.49;1.85;{55: 39.87377, 50: 12.26885};56.3
13535;52.1426;0.49;1.85;{55: 39.87377, 50: 12.26885};56.3
13536;95.8986;0.59;1.92;{60: 68.92714, 55: 26.97149};61.1
13537;95.8986;0.59;1.92;{60: 68.92714, 55: 26.97149};61.1
13538;46.1779;0.69;1.9;{55: 46.17786};57.5
13539;46.1779;0.69;1.9;{55: 46.17786};57.5
13540;57.3033;0.64;1.86;{55: 39.20752, 50: 18.09578};55.9
13541;57.3033;0.64;1.86;{55: 39.20752, 50: 18.09578};55.9
13542;47.5395;0.12;2.02;{70: 47.53947};72.5
13547;6.791;0.29;1.9;{60: 3.39552, 65: 3.39552};65.0
13548;37.0497;0.39;1.89;{60: 30.87472, 62: 6.17494};62.8
13549;15.7238;0.39;1.9;{60: 9.43426, 62: 6.28951};63.3
13550;15.7238;0.39;1.9;{60: 9.43426, 62: 6.28951};63.3
13551;9.7393;0.29;1.92;{65: 9.73928};67.5
13552;9.7393;0.29;1.92;{65: 9.73928};67.5
13553;14.5451;0.28;1.92;{65: 14.54509};67.5
13554;14.5451;0.28;1.92;{65: 14.54509};67.5
13555;33.3894;0.31;1.9;{70: 18.21239, 65: 15.17699};70.2
13556;37.0497;0.39;1.89;{60: 30.87472, 62: 6.17494};62.8
13557;14.1853;0.57;1.92;{65: 14.1853};67.5
13558;18.3998;0.17;1.87;{55: 18.3998};57.5
13559;18.5767;0.2;1.87;{55: 12.38443, 60: 6.19222};59.2
13560;33.3741;0.43;1.86;{55: 33.37407};57.5
13561;33.3741;0.43;1.86;{55: 33.37407};57.5
13562;17.3663;0.21;1.9;{65: 17.36634};67.5
13563;16.8157;0.39;1.86;{50: 16.81569};52.5
13564;8.1806;0.36;1.86;{50: 8.18058};52.5
13565;16.8157;0.39;1.86;{50: 16.81569};52.5
13566;9.3731;0.37;1.86;{50: 9.37309};52.5
13567;54.4574;0.41;1.85;{50: 33.27955, 45: 21.1779};50.6
13568;54.4574;0.41;1.85;{50: 33.27955, 45: 21.1779};50.6
13569;9.3731;0.37;1.86;{50: 9.37309};52.5
13570;8.1806;0.36;1.86;{50: 8.18058};52.5
13571;0.333;0.29;1.86;{45: 0.33303};47.5
13572;0.333;0.29;1.86;{45: 0.33303};47.5
13573;16.4772;0.34;1.86;{45: 13.18177, 50: 3.29544};48.5
13574;16.4772;0.34;1.86;{45: 13.18177, 50: 3.29544};48.5
13575;7.2569;0.33;1.91;{70: 3.62845, 65: 3.62845};70.0
13576;36.4852;0.14;1.87;{55: 36.48516};57.5
13577;16.9466;0.15;1.9;{60: 14.12214, 55: 2.82443};61.7
13578;11.8058;0.18;1.88;{60: 11.80583};62.5
13579;21.8119;0.24;1.88;{65: 21.81187};67.5
13580;3.1634;0.29;1.88;{45: 3.16335};47.5
13581;2.229;0.26;1.93;{65: 2.22903};67.5
13582;33.2752;0.3;1.0;{65: 24.20012, 70: 9.07504};68.9
13583;8.5423;0.35;1.89;{70: 5.69486, 65: 2.84743};70.8
13584;29.5555;0.8;1.85;{45: 29.55548};47.5
13585;57.865;0.61;1.85;{50: 57.86502};52.5
13586;37.0585;0.13;1.87;{55: 37.05848};57.5
13587;38.6364;0.25;1.0;{60: 38.63645};62.5
13588;8.1179;0.57;1.84;{45: 8.11794};47.5
13589;61.3466;0.37;1.87;{60: 61.34657};62.5
13590;4.2275;0.84;1.85;{50: 4.22749};52.5
13591;1.6063;0.18;2.08;{70: 1.60633};72.5
13592;26.3076;0.31;1.86;{40: 26.31};42.5
13593;0.9549;0.2;2.02;{70: 0.95488};72.5
13594;2.2209;0.26;1.93;{65: 2.22086};67.5
13595;5.5233;0.35;2.09;{70: 5.52334};72.5
13596;8.0285;0.47;1.93;{65: 8.02845};67.5
13597;29.7981;0.37;1.89;{55: 20.85869, 60: 8.93944};59.0
13598;5.5937;0.13;1.87;{50: 5.59369};52.5
13599;3.8912;0.48;1.93;{65: 3.89118};67.5
13600;28.5936;0.36;1.89;{70: 22.87485, 65: 5.71871};71.5
13601;13.2769;0.21;1.98;{70: 13.27686};72.5
13602;91.1455;0.7;1.89;{65: 63.80183, 60: 27.34364};66.0
